nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2,t
"1402,13","1417,61","1409,78","1427,41","-841,006","5545,58","1939,7","9584,93","36,4098","97,9569","34,1282","2,90826","30,8725","187,687","-6,31819","51,4599999999983"
"1401,18","1412,89","1406,5","1425,33","-1306,98","6184,27","2690,63","10040,3","37,0445","90,6235","34,1363","2,89638","30,3626","187,598","-5,09288","51,4699999999983"
"1396,44","1414,07","1404,31","1429,49","-1832,08","5808,7","1717,87","8635,26","39,9682","78,6755","34,4434","2,51624","27,8927","187,422","-6,28677","51,4799999999983"
"1404,03","1409,35","1407,59","1428,45","-2073,18","5670,77","1425,39","10241,7","32,9868","78,2963","34,6455","2,56375","25,8987","187,333","-4,21316","51,4899999999983"
"1397,39","1406,98","1407,59","1422,21","-2168,23","5266,23","2176,32","10040,3","32,5394","76,9423","34,694","2,50436","22,9869","187,068","-6,69521","51,4999999999983"
"1396,44","1402,26","1405,41","1418,05","-2149,68","5528,19","2458,94","9346,95","31,7278","79,1087","34,8071","2,61127","21,8426","186,979","-7,13506","51,5099999999983"
"1395,49","1402,26","1405,41","1419,09","-1954,94","5095,84","1947,91","7047,14","38,8549","71,0062","35,1466","2,45684","18,9309","186,802","-5,4699","51,5199999999983"
"1398,34","1401,08","1406,5","1419,09","-1886,55","5019,33","695,814","6918,99","33,2365","70,9087","35,4133","2,29052","17,5826","186,537","-7,5435","51,5299999999983"
"1393,59","1395,18","1399,94","1408,7","-2103,32","4903,42","79,6239","5719,88","31,5302","71,732","35,583","2,11233","16,1664","186,448","-7,13506","51,5399999999983"
"1395,49","1397,54","1401,04","1409,74","-1906,26","5234,93","155,205","4804,54","28,0655","78,188","35,6235","2,25488","16,6649","186,271","-5,03004","51,5499999999983"
"1396,44","1396,36","1399,94","1410,77","607,933","5427,35","674,451","3978,44","33,8295","80,7769","35,7366","2,46872","17,6506","186,183","-0,882827","51,5599999999983"
"1392,64","1398,72","1397,76","1410,77","-96,8259","5027,45","220,932","3783,93","29,5325","84,4599","35,7043","2,27864","18,9309","186,094","-6,72663","51,5699999999983"
"1399,28",1394,"1395,57","1402,46","-598,738","5649,9","-341,032","2708,4","27,7429","97,3503","35,6396","2,38556","20,9929","186,094","-3,36487","51,5799999999983"
"1395,49","1401,08","1397,76","1408,7","975,388","6089,21","-881,641","2900,62","29,0227","101,412","35,672","2,55187","24,1992","186,006","-6,69521","51,5899999999983"
"1394,54","1398,72","1391,2","1408,7","935,976","5817,97","-505,358","4667,24","29,5949","111,844","35,4133","2,83699","27,3829","186,006","-4,6216","51,5999999999983"
"1387,89","1403,44","1389,01","1411,81","-64,3735","5838,84","697,452","5802,27","35,4838","105,052","35,2436","2,62315","29,5922","185,917","-3,80473","51,6099999999983"
"1396,44","1397,54","1391,2","1409,74","-1136,59","6186,58","488,771","5832,02","35,0365","97,8053","35,2921","2,56375","30,8725","185,917","-6,31819","51,6199999999983"
"1387,89","1398,72","1390,11","1411,81","-1188,75","5719,45","-198,077","6793,13","34,0064","92,8982","35,1789","2,43308","31,371","185,829","-7,95194","51,6299999999983"
"1385,04","1395,18","1387,92","1409,74","-823,611","6596,92","1496,04","10049,5","32,5186","96,2346","35,3082","2,50436","30,8045","185,74","-5,03004","51,6399999999983"
"1383,14","1397,54","1387,92","1412,85",-1715,"5994,16","2851,66","10832,1","38,3555","88,1645","35,4699","2,43308","29,309","185,652","-4,21316","51,6499999999983"
"1387,89","1391,64","1392,29","1409,74","-1993,2","6177,31","2058,01","9568,91","36,6804","82,3151","35,6477","2,3618","27,2469","185,563","-4,6216","51,6599999999983"
"1382,19","1388,1","1389,01","1406,62","-2182,14","5787,84","1826,32","8882,41","33,8608","79,0762","35,8417","2,4212","24,845","185,386","-3,80473","51,6699999999983"
"1384,09","1385,74","1390,11","1402,46","-2053,47","5834,2","1939,7","9957,93","30,5833","83,7991","36,0195","2,65879","23,1229","185,209","-5,03004","51,6799999999983"
"1382,19","1384,56","1386,83","1403,5","-275,336","6186,58","1642,29","8681,03","35,7648","82,5859","36,2539","2,50436","21,8426","185,032","-3,36487","51,6899999999983"
"1378,39","1383,38","1389,01","1402,46","-1250,18","5675,4","1394,16","8154,71","33,8816","81,221","36,4479","2,50436","20,8569","184,855","-2,51658","51,6999999999983"
"1383,14","1378,66","1382,46","1396,22","-1789,19","5469,07","1044,17","6674,13","32,1336","83,5933","36,4479","2,38556","19,8486","184,678","-4,6216","51,7099999999983"
"1381,24","1382,2","1389,01","1393,1","-1202,66","6011,56","521,634","6170,7","31,2284","87,6554","36,6338","2,43308","19,8486","184,59","-5,06146","51,7199999999983"
"1380,29","1379,84","1381,37","1395,18","-77,1199","6170,35","447,692","5568,86","33,4758","87,7746","36,5529","2,43308","21,0609","184,501","-5,43848","51,7299999999983"
"1375,54","1382,2","1379,18","1399,34","-1296,55","5345,05","738,532","4921,25","33,1949","87,2438","36,5853","2,38556","21,9106","184,413","-2,07672","51,7399999999983"
"1385,99","1375,12","1379,18","1398,3","-1408,99","5664,97","968,576","4777,08","34,7035","85,2615","36,6822","2,38556","22,5564","184,324","-2,92502","51,7499999999983"
"1381,24","1377,48","1381,37","1398,3","-903,599","5312,59","702,383","4623,76","33,1532","81,936","36,8601","2,33804","23,9047","184,236","-3,77331","51,7599999999983"
"1377,44","1377,48","1375,9","1395,18","-685,678","5273,18","508,487","5122,63","29,5637","88,5328","36,6822","2,3618","25,5475","184,236","-2,92502","51,7699999999983"
"1376,49","1378,66","1386,83","1407,66","-350,684","5316,07","1006,37","5598,61","32,6746","90,1577","36,8116","2,37368","26,4652","184,236","-1,29126","51,7799999999983"
"1380,29","1375,12","1398,85","1405,58","-1054,29","5066,86","1109,89","6491,07","35,0781","86,3772","36,8681","2,44496","27,111","184,147","-5,03004","51,7899999999983"
"1375,54","1372,76","1393,39","1400,38","-1385,81","4532,49","523,281","5976,19","33,8503","83,5933","36,8924","2,25488","27,4622","184,059","-2,95643","51,7999999999983"
"1374,59","1375,12","1380,27","1394,14","-1137,74","4671,59","1167,4","7294,28","31,1348","86,8972","36,852","2,31428","26,7484","184,059","-4,99862","51,8099999999983"
"1374,59","1375,12","1375,9","1400,38","-776,084","5076,13","1065,53","7314,87","35,4838","82,8675","36,6499","2,38556","26,1706","183,97","-2,548","51,8199999999983"
"1370,79","1373,94","1374,81","1397,26","-1697,61","5376,35","884,779","7335,46","33,455","80,7877","36,8924","2,15985","25,1169","183,793","-2,51658","51,8299999999983"
"1375,54","1370,4","1371,53","1393,1","-1658,21","5194,36","1716,23","7630,67","32,6746","79,6179","36,8843","2,26676","23,9726","183,705","-4,6216","51,8399999999983"
"1371,74","1371,58","1382,46","1397,26","-970,824","5582,67","1563,41","7685,58","31,8215","79,8995","36,755","2,46872","23,9047","183,616","-5,4699","51,8499999999983"
"1369,84","1368,04","1394,48","1403,5","-762,182","5361,28","748,394","6459,02","30,6146","81,9143","36,8439","2,26676","23,3382","183,439","-5,43848","51,8599999999983"
"1365,09","1371,58","1396,66","1402,46","-438,779","5336,94","401,681","6589,47","34,1729","79,672","36,7227","2,44496","23,7687","183,351","-5,87833","51,8699999999983"
"1372,69","1368,04","1389,01","1389,99","-1842,5","5458,65","715,531","6799,99","33,6839","76,7148","36,8762","2,11233","22,6244","183,262","-4,99862","51,8799999999983"
"1368,89","1368,04","1382,46","1389,99","-1731,23","5406,48","1052,38","7168,42","29,3452","80,7228","36,8358","2,32616","22,9869","183,262","-6,69521","51,8899999999982"
"1366,99","1368,04","1380,27","1392,06","180,205","6011,56","1474,68","6452,17","34,5162","77,4839","36,7873","2,38556","22,9416","183,174","-6,25535","51,8999999999982"
"1367,94","1370,4","1386,83","1399,34","-1346,39","4892,98","1576,56","6280,54","30,5417","78,4696","36,7873","2,29052","22,647","183,085","-5,03004","51,9099999999982"
"1368,89","1365,67","1394,48","1396,22","-1112,24","5166,54","1300,5","5969,32","32,1024","78,9463","36,6661","2,4212","22,7264","182,997","-1,25985","51,9199999999982"
"1369,84","1365,67","1395,57","1392,06","-432,984","5136,4","853,554","5774,81","31,4365","78,7513","36,561","2,39744","22,7264","182,908","-2,92502","51,9299999999982"
"1366,99","1366,85","1385,74","1388,95","-1283,8","5061,06","524,919","6493,35","30,625","81,0586","36,3832","2,29052","23,2815","182,908","-4,6216","51,9399999999982"
"1366,99","1366,85","1383,55","1393,1","-1206,13","5008,9","968,576","6047,12","35,2862","76,964","36,2862","2,20737","23,2815","182,82","-3,77331","51,9499999999982"
"1362,24","1364,49","1392,29","1395,18","-1439,12","5078,45","1039,23","6099,75","33,3405","74,4834","36,561","2,12421","22,3638","182,82","-5,03004","51,9599999999982"
"1369,84","1359,77","1390,11","1394,14","-1149,33","4210,26","506,849","5978,47","32,4561","73,3026","36,5287","2,12421","22,647","182,731","-2,92502","51,9699999999982"
"1364,14","1363,31","1390,11","1392,06","-1455,35","4216,05","1149,33","6163,83","30,4793","74,6675","36,4317","2,02917","21,2195","182,643","-0,442971","51,9799999999982"
"1364,14","1359,77","1391,2","1394,14","-1587,5","4109,41","1896,98","6015,09","32,3001","73,0102","36,4398","2,13609","20,9476","182,554","-5,43848","51,9899999999982"
"1362,24","1362,13","1392,29","1396,22","-1063,56","3714,14","971,869","6376,65","33,3821","70,8762","36,6176","2,08857","21,0156","182,554","-4,18175","51,9999999999982"
"1366,04","1358,59","1392,29","1393,1","-1422,9","3656,18","429,613","6317,15","30,136","73,4001","36,6257","2,00541","19,52","182,466","-2,92502","52,0099999999982"
"1363,19","1359,77","1396,66","1397,26","-1724,28","3795,29","763,179","6175,27","33,1428","71,7861","36,658","2,01729","19,0215","182,377","-7,95194","52,0199999999982"
"1363,19","1359,77","1401,04","1399,34","-1786,87","3985,38","989,939","5463,59","32,7371","71,2662","36,5448","1,86286","18,3871","182,377","-3,36487","52,0299999999982"
"1363,19","1360,95","1404,31","1402,46","-1922,49","4015,52","355,67","5122,63","31,3429","71,3745","36,4559","1,85098","18,1718","182,289","-7,95194","52,0399999999982"
"1361,29","1358,59","1394,48","1396,22","-1726,59","3994,66","110,841","4905,23","31,6966","71,8728","36,5529","1,7797","18,8176","182,2","-5,40706","52,0499999999982"
"1366,04","1357,41","1395,57","1402,46","-1201,5","3569,25","697,452","3994,45","33,2261","69,8688","36,5206","1,87474","17,8999","182,2","-4,6216","52,0599999999982"
"1363,19","1360,95","1393,39","1400,38","-1568,95","3974,95","1072,1","4333,13","27,3372","75,22","36,7469","1,89849","19,7353","182,2","-4,99862","52,0699999999982"
"1364,14","1360,95","1401,04","1403,5","-619,609","4292,55","891,349","4692,41","30,6354","76,1732","36,6095","2,00541","19,8033","182,289","-4,6216","52,0799999999982"
"1361,29","1364,49","1399,94","1401,42","-886,213","4139,55","186,43","5092,88","32,7683","74,4184","36,4964","2,13609","21,1515","182,377","-6,69521","52,0899999999982"
"1368,89","1359,77","1398,85","1402,46","-1625,74","3563,46","59,8992","5097,45","29,5741","76,2165","36,1731","1,89849","21,8653","182,377","-6,25535","52,0999999999982"
"1365,09","1363,31","1394,48","1403,5","-496,733","3995,81","988,301","6195,86","29,2412","80,5603","36,1731","2,13609","23,0096","182,377","-4,18175","52,1099999999982"
"1363,19","1362,13","1398,85","1405,58","-842,162","4385,29","1643,92","6186,71","32,3937","78,7946","35,9063","2,18361","23,2135","182,466","-4,6216","52,1199999999982"
"1365,09","1365,67","1399,94","1403,5","-1136,59","4158,09","635,01","6076,87","30,4689","81,3185","35,8821","2,12421","24,4258","182,466","-1,29126","52,1299999999982"
"1362,24","1363,31","1390,11","1399,34","-1594,45","4138,38","1057,31","7143,25","35,0885","76,0107","35,8417","2,04105","23,5761","182,466","-3,36487","52,1399999999982"
"1362,24","1362,13","1398,85","1401,42","-1899,31","3990,02","1857,54","8468,21","33,1845","73,281","35,8255","2,05293","22,0013","182,466","-4,18175","52,1499999999982"
"1360,34","1362,13","1396,66","1403,5","-2177,5","4308,78","1150,97","6527,68","31,27","73,8876","35,7204","1,92225","21,8653","182,466","-3,77331","52,1599999999982"
"1361,29","1365,67","1399,94","1405,58","-2143,89","4381,8","846,984","6156,96","32,04","72,1219","35,6639","2,02917","21,3781","182,377","-5,8155","52,1699999999982"
"1358,44","1363,31","1396,66","1400,38","-1556,2","4476,86","837,122","6843,47","32,1336","71,1795","35,7528","2,07669","20,7323","182,377","-3,36487","52,1799999999982"
"1365,09","1359,77","1403,22","1402,46","-1272,2","3903,08","1404,03","6843,47","31,7903","70,952","35,8821","1,98165","20,0979","182,377","-4,6216","52,1899999999982"
"1358,44","1363,31","1404,31","1405,58","-1778,75","3950,61","947,221","5275,94","31,6758","70,9845","35,8336","1,95789","20,4377","182,377","-7,10365","52,1999999999982"
"1359,39","1362,13","1404,31","1408,7","-1871,49","4035,22","296,521","4607,74","31,8839","70,5404","35,7689","1,86286","20,3018","182,289","-2,92502","52,2099999999982"
"1362,24","1364,49","1403,22","1404,54","-1203,81","4399,19","155,205","4511,63","29,8134","73,0752","35,672","1,95789","21,2195","182,289","-5,03004","52,2199999999982"
"1366,99","1362,13","1403,22","1408,7","-138,558","4467,58","812,475","5003,62","30,9995","73,6926","35,6962","2,21924","22,1599","182,289","-3,36487","52,2299999999982"
"1365,09","1365,67","1401,04","1408,7","-879,254","3855,56","1543,7","5365,19","29,0123","77,2456","35,4052","2,18361","23,3495","182,377","-3,74189","52,2399999999982"
"1365,09","1365,67","1404,31","1410,77","-596,419","4561,48","1241,35","4399,5","30,7082","79,9645","35,4214","2,26676","24,8564","182,466","-8,32896","52,2499999999982"
"1366,99","1370,4","1410,87","1407,66","-522,234","4801,41","271,874","4632,91","32,3521","79,1196","35,1466","2,243","25,9893","182,466","-2,95643","52,2599999999982"
"1363,19","1368,04","1404,31","1408,7","-1055,44","4560,31","-69,9083","5532,24","30,9787","80,6036","35,0819","2,19549","27,3376","182,554","-2,92502","52,2699999999982"
"1371,74","1370,4","1402,13","1409,74","-978,939","4765,48","1234,78","7065,44","31,8111","79,6504","35,0496","2,23112","28,4139","182,643","-2,10814","52,2799999999982"
"1365,09","1368,04","1407,59","1411,81","-1019,52","5195,52","2046,51","7994,52","31,8319","80,3436","34,9526","2,29052","28,4819","182,82","-2,92502","52,2899999999982"
"1364,14","1373,94","1408,69","1412,85","-1676,75","4903,42","899,564","6751,94","31,551","80,8094","34,7506","2,243","28,7425","182,82","-4,6216","52,2999999999982"
"1362,24","1372,76","1403,22","1409,74","-1382,32","5284,77","690,883","7010,52","32,8411","80,0512","34,5647","2,25488","28,5272","182,908","-3,36487","52,3099999999982"
"1368,89","1368,04","1406,5","1410,77","-1396,23","4941,66","1763,88","8953,34","32,5498","79,1196","34,6293","2,3618","27,6095","182,908","-3,77331","52,3199999999982"
"1364,14","1371,58","1407,59","1413,89","-1463,47","5246,52","1515,75","8305,73","30,5938","81,1344","34,5728","2,37368","27,5302","182,997","-4,59018","52,3299999999982"
"1365,09","1369,22","1408,69","1413,89","-1610,68","4810,68","1131,26","7445,31","34,4122","77,9172","34,5889","2,3024","26,7484","182,997","-3,74189","52,3399999999982"
"1364,14","1370,4","1406,5","1408,7","-1683,7","4614,79","1282,43","7770,26","33,7463","75,8916","34,7748","2,243","25,4682","182,997","-3,77331","52,3499999999982"
"1361,29","1365,67","1414,15","1411,81","-1851,78","4327,33","1343,23","7619,23","32,7683","74,96","34,5323","2,243","23,9047","182,908","-2,92502","52,3599999999982"
"1366,99","1368,04","1409,78","1412,85","-1930,61","4079,27","1362,95","7303,43","31,6342","75,3608","34,6455","2,10045","23,4855","182,908","-4,6216","52,3699999999982"
"1365,09","1364,49","1406,5","1414,93","-1857,58","3768,62","1376,08","6648,96","34,7347","72,4469","35,0092","2,23112","22,4205","182,82","-5,03004","52,3799999999982"
"1364,14","1368,04","1411,96","1411,81","-1829,76","3697,91","1152,62","6214,17","33,1428","71,7969","35,1304","2,12421","21,4348","182,82","-6,25535","52,3899999999981"
"1361,29","1360,95","1415,24","1415,97","-1852,94","3521,73","976,8","6047,12","33,611","71,8511","35,1628","2,05293","20,2338","182,731","-3,36487","52,3999999999981"
"1367,94","1366,85","1415,24","1418,05","-1974,65","3294,54","848,623","5580,3","33,455","70,2804","35,3244","1,92225","19,8713","182,643","-4,6216","52,4099999999981"
"1363,19","1366,85","1417,43","1418,05","-2117,23","3583,16","608,724","4747,33","30,6978","73,5951","35,1224","1,95789","19,4407","182,643","-4,59018","52,4199999999981"
"1365,09","1368,04","1419,61","1419,09","-1963,06","3616,77","299,806","4472,73","31,9047","73,086","35,3082","1,99353","19,52","182,731","-2,51658","52,4299999999981"
"1366,04","1368,04","1421,8","1422,21","-1150,5","3906,56","156,851","4273,63","31,7799","73,4326","35,2113","2,05293","20,2338","182,731","-2,10814","52,4399999999981"
"1365,09","1365,67","1422,89","1423,25","-1607,2","3310,77","398,396","4452,12","32,3625","73,2051","35,3406","1,92225","20,721","182,82","-5,40706","52,4499999999981"
"1366,99","1370,4","1425,08","1426,37","-1943,35","3712,98","153,558","4177,52","28,773","77,7872","35,09","1,92225","21,4348","182,82","-3,36487","52,4599999999981"
"1370,79","1370,4","1429,45","1427,41","-1900,46",4172,"-314,746","4035,65","31,6758","76,9423","34,8718","1,95789","22,647","182,908","-6,28677","52,4699999999981"
"1369,84","1373,94","1420,71","1426,37","-65,5291","4617,11","-434,699","4493,32","30,6458","77,4297","34,6697","2,13609","24,6977","182,997","-5,03004","52,4799999999981"
"1366,99","1372,76","1418,52","1431,56","-1136,59","3658,5","860,131","6017,37","30,3336","80,4303","34,4192","2,20737","26,3292","183,085","-3,36487","52,4899999999981"
"1375,54","1375,12","1420,71","1428,45","-1661,68","4156,93","1550,26","6426,99","32,5914","79,4879","34,4111","2,243","26,4878","183,174","-5,43848","52,4999999999981"
"1370,79","1375,12","1427,26","1426,37","-1096,01","4741,14","704,03","5799,97","33,0388","78,3072","34,2495","2,26676","27,1223","183,351","-5,84692","52,5099999999981"
"1369,84","1379,84","1415,24","1421,17","-1140,06","4537,13","314,591","7054,01","29,7614","80,387","34,2495","2,31428","27,5415","183,439","-5,43848","52,5199999999981"
"1367,94","1376,3","1418,52","1425,33","-1451,88","4396,88","2076,08","9408,73","31,9671","81,8818","34,0636","2,40932","26,8277","183,528","-7,13506","52,5299999999981"
"1371,74","1376,3","1418,52","1424,29","-1839,03","4046,81","2726,78","9504,84","35,6607","75,7616","34,2818","2,32616","25,6381","183,528","-5,43848","52,5399999999981"
"1366,99","1375,12","1421,8","1424,29","-2192,57","4284,44","1642,29","8340,06","32,9556","75,0358","34,298","2,26676","24,6977","183,616","-5,43848","52,5499999999981"
"1366,99","1378,66","1418,52","1420,13","-2459,18","3981,9","1108,25",8665,"33,4134","72,9993","34,2252","2,12421","21,8653","183,616","-5,03004","52,5599999999981"
"1369,84","1376,3","1425,08","1424,29","-2504,38","4105,93","1622,57","9401,86","32,1856","73,021","34,5243","2,21924","20,2338","183,616","-7,5435","52,5699999999981"
"1366,04","1373,94","1423,98","1425,33","-2403,53","3949,45","2076,08","8765,7","32,8619","71,6561","34,5485","2,08857","18,7496","183,616","-4,59018","52,5799999999981"
"1370,79","1375,12","1427,26","1429,49","-2276,03","4064,2","1270,92","6937,29","31,7799","72,1652","34,4354","2,12421","17,458","183,616","-3,33345","52,5899999999981"
"1368,89","1376,3","1437,1","1427,41","-2155,48","3994,66","569,283","5820,57","32,477","72,0353","34,6212","2,00541","16,325","183,528","-7,5435","52,5999999999981"
"1369,84","1378,66","1439,28","1434,68","-1923,65","3992,34","30,3286","5024,23","31,8007","72,1977","34,4838","2,02917","16,8235","183,528","-8,3918","52,6099999999981"
"1370,79","1376,3","1434,91","1440,92","-1137,74","3818,47","89,478","4401,78","31,6446","72,6635","34,5162","1,95789","17,7413","183,616","-7,10365","52,6199999999981"
"1380,29","1381,02","1439,28","1446,12","-1115,72","3759,35","68,1151","3850,3","30,7914","73,7143","34,6697","2,01729","18,7269","183,616","-6,69521","52,6299999999981"
"1374,59","1377,48","1445,84","1445,08","-1658,21","3490,43","-137,282","3282,77","31,7799","73,4868","34,5566","2,00541","20,653","183,705","-11,2823","52,6399999999981"
"1376,49","1382,2","1445,84","1448,2","-1071,67","3803,4","-38,6913","3438,38","31,6238","73,6059","34,5485","2,00541","22,4318","183,882","-5,43848","52,6499999999981"
"1375,54","1381,02","1439,28","1450,27","-1102,97","3329,31","621,871","4392,63","31,8839","73,5193","34,4111","2,08857","24,1992","183,97","-5,03004","52,6599999999981"
"1377,44","1383,38","1440,38","1451,31","-1478,53","3103,28","1077,03","4431,53","30,24","75,0358","34,2333","2,06481","25,4115","184,059","-5,84692","52,6699999999981"
"1377,44","1385,74","1443,65","1446,12","-1523,74","3681,68","1060,6","4690,12","29,5325","80,0512","34,403","2,10045","26,6238","184,236","-5,03004","52,6799999999981"
"1378,39","1389,28","1442,56","1444,04","-1449,56","3877,59","1090,18","6044,84","33,2573","78,4805","34,2171","2,14797","26,7598","184,324","-2,51658","52,6899999999981"
"1378,39","1389,28","1444,75","1444,04","-1754,42","4042,18","1228,2","7026,54","30,3128","80,4411","34,1767","2,15985","27,043","184,413","-2,92502","52,6999999999981"
"1374,59","1390,46","1443,65","1444,04","-1901,62","4249,67","1509,19","7385,82","32,2481","79,3687","33,9908","2,17173","26,6238","184,501","-6,69521","52,7099999999981"
"1382,19","1392,82","1448,03","1447,16","-1946,84","4853,58","773,042","7159,26","31,8527","79,0871","33,8211","2,243","26,6918","184,59","-8,3918","52,7199999999981"
"1379,34","1392,82","1445,84","1445,08","-1927,13","5149,16","577,499","7127,23","32,2585","78,4263","33,91","2,23112","26,1253","184,678","-4,21316","52,7299999999981"
"1376,49","1395,18","1446,93","1447,16","-1868,01","5377,5","1734,3",8411,"31,9775","77,7872","33,6918","2,27864","26,0573","184,767","-2,10814","52,7399999999981"
"1376,49","1391,64","1448,03","1452,35","-1862,21","4839,66","1763,88","8140,97","32,5498","76,6931","33,6756","2,32616","25,7627","184,855","-5,03004","52,7499999999981"
"1384,09","1397,54","1445,84","1450,27","-1924,81","4793,3","1017,87","7170,7","31,5197","76,8123","33,7726","2,27864","25,6154","184,944","-5,84692","52,7599999999981"
"1381,24",1394,"1441,47","1449,23","-1892,35","4765,48","1509,19","7470,48","33,3093","75,4366","33,7726","2,3618","25,4115","185,032","-4,59018","52,7699999999981"
"1381,24","1396,36","1445,84","1453,39","-1632,7","4480,33","2320,92","8179,87","33,4238","73,0535","33,9181","2,43308","24,845","185,121","-2,51658","52,7799999999981"
"1381,24","1391,64","1450,21","1453,39","-1440,28","4178,96",2035,"7667,29","32,1752","73,2918","33,9423","2,39744","24,6298","185,121","-5,06146","52,7899999999981"
"1382,19","1397,54","1450,21","1455,47","-1768,33","3757,03","1300,5","6749,65","32,2585","72,6094","34,0393","2,26676","24,2672","185,121","-4,6216","52,7999999999981"
"1385,04",1394,"1450,21","1452,35","-1804,25","3812,67","1256,14","6289,69","31,9255","73,0643","33,8292","2,29052","23,3495","185,209","-6,72663","52,8099999999981"
"1385,99","1397,54","1457,86","1455,47","-1699,93","3770,94","1517,4","6758,8","32,5186","72,3602","34,0232","2,243","22,783","185,298","-5,06146","52,8199999999981"
"1385,99","1395,18","1460,05","1459,63","-1456,51","3923,95","1775,38","6392,66","31,1972","74,1042","34,0151","2,25488","22,9869","185,298","-5,87833","52,8299999999981"
"1383,14","1397,54","1462,23","1459,63","-1661,68","3677,05","1037,59","5857,18","31,8111","73,8984","33,9666","2,17173","22,851","185,386","-3,77331","52,8399999999981"
"1392,64","1399,9","1464,42","1458,59","-1799,61","4302,98","510,134","5781,68","30,4793","76,3032","33,5625","2,13609","23,2135","185,386","-7,5435","52,8499999999981"
"1388,84","1401,08","1468,79","1464,83","-1706,89","4384,12","455,907","6113,49","32,5498","75,025","33,6675","2,15985","23,2135","185,563","-7,13506","52,8599999999981"
"1386,94","1403,44","1469,88","1471,06","-1622,27","4491,92","948,86","6015,09","30,3336","76,509","33,5463","2,15985","24,0633","185,652","-3,80473","52,8699999999981"
"1386,94","1403,44","1475,35","1470,02","-1488,97","4495,4","884,779","5486,47","31,0307","77,668","33,1664","2,20737","25,1396","185,829","-3,36487","52,8799999999981"
"1395,49","1405,8","1472,07","1466,91","-1676,75","4605,52","349,101","5552,83","32,581","75,4041","33,2473","2,14797","26,1933","185,917","-5,87833","52,8899999999981"
"1389,79","1408,16","1470,97","1472,1","-1652,41","4602,04","628,441","6310,28","32,5082","74,3425","33,1988","2,19549","26,6125","186,094","-1,6997","52,899999999998"
"1389,79","1409,35","1464,42","1474,18","-1548,09","4666,96","1869,05","7475,06","32,6122","73,5301","33,1099","2,25488","27,3149","186,183","-5,4699","52,909999999998"
"1393,59","1404,62","1468,79","1475,22","-1776,44","4018,99","1910,12","6795,42","32,3937","73,3243","33,3119","2,27864","27,6775","186,36","-7,13506","52,919999999998"
"1391,69","1410,53","1462,23","1464,83","-1915,53","3907,72","1221,63","6429,28","32,1752","73,1943","33,2311","2,21924","27,5302","186,36","-9,61711","52,929999999998"
"1393,59","1405,8","1461,14","1467,95",-2050,"3674,73","2048,15","8129,53","34,5891","69,6738","33,4493","2,25488","25,6948","186,537","-9,20867","52,939999999998"
"1392,64","1408,16","1463,32","1470,02",-2101,"3652,71","2858,23","8598,64","32,7475","69,2514","33,5382","2,21924","24,6184","186,537","-5,4699","52,949999999998"
"1392,64","1404,62","1466,6","1466,91","-2112,59","3470,72","2141,81","7857,22","31,9984","69,3488","33,4089","2,20737","23,4855","186,625","-7,57492","52,959999999998"
"1388,84","1410,53","1474,25","1465,87","-2129,98","3486,95","1297,21","7385,82","31,9151","69,0347","33,5463","2,18361","21,5707","186,625","-8,80023","52,969999999998"
"1395,49","1408,16","1477,53","1471,06","-2309,64","3697,91","1200,27","7529,99","31,5614","69,2189","33,3927","2,10045","20,0072","186,625","-8,3918","52,979999999998"
"1392,64","1411,71","1477,53","1474,18","-2408,17","3993,49","1704,73","7333,18","31,5614","69,0455","33,3523","1,99353","19,2255","186,625","-5,03004","52,989999999998"
"1392,64","1409,35","1479,72","1478,34","-2308,49","4053,77","1085,24","5825,15","31,8215","68,9156","33,2068","2,06481","18,7269","186,625","-6,28677","52,999999999998"
"1390,74","1411,71",1483,"1481,46","-2155,48","3653,87","447,692","5145,51","31,4365","68,5906","33,2149","1,99353","18,591","186,625","-6,72663","53,009999999998"
"1398,34","1412,89","1485,18","1485,62","-2066,22","3967,99","579,145","4864,04","31,3845","68,4606","32,9644","2,00541","18,8629","186,625","-4,6216","53,019999999998"
"1394,54","1416,43","1484,09","1492,89","-2015,22","4341,24","1384,3","4802,26","31,8007","66,9982","32,9159","1,98165","19,3727","186,714","-4,21316","53,029999999998"
"1396,44","1415,25","1488,46","1491,85","-1890,03","4415,42","1418,81","4905,23","29,3036","66,8899","32,6492","2,10045","20,4944","186,891","-7,57492","53,039999999998"
"1401,18","1418,79","1491,74","1491,85","-1604,88","3988,86","728,678","4584,85","27,462","68,6448","32,4713","2,14797","21,9106","186,979","-9,64853","53,049999999998"
"1404,03","1419,97","1488,46","1491,85","-632,355","4695,93","845,338","4642,06","27,7845","69,4138","31,9298","2,27864","23,4855","187,156","-6,75805","53,059999999998"
"1406,88","1422,33",1483,"1493,93","-853,752","4608,99","1911,76","5667,26","25,5372","72,6744","31,1943","2,33804","25,3209","187,333","-7,57492","53,069999999998"
"1410,68","1424,69","1488,46","1485,62","-507,168","5102,79","1836,18","6406,4","24,8089","76,6173","30,5882","2,55187","26,975","187,51","-4,24458","53,079999999998"
"1411,63","1425,87","1490,64","1479,38","-948,807","4810,68","1057,31","6488,77","25,7141","77,3864","30,1032","2,51624","28,1646","187,687","-4,24458","53,089999999998"
