nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2,t
"827,472","705,016","837,674","871,621","-2173,35","2401,47","738,448","3421,14","16,4949","41,8806","8,98999","1,57654","34,2921","116,732","-5,71156","24,7100000000011"
"828,422","706,196","842,046","872,66","-2326,35","2353,94","976,716","3755,25","14,6429","40,7324","7,9312","1,58841","34,0655","116,82","-4,89468","24,7200000000011"
"830,322","705,016","847,51","880,976","-2357,65","2254,25","897,842","3855,93","14,31","40,2124","6,71077","1,58841","34,496","116,997","-5,33454","24,7300000000011"
"829,372","708,557","854,066","879,937","-2308,97","2133,71","886,341","4146,56","14,6533","37,6885","5,61157","1,57654","34,0655","117,086","-4,07781","24,7400000000011"
"830,322","710,917","862,809","885,134","-2333,31","2144,13","659,582","4109,94","13,6649","35,2621","4,41539","1,49338","33,7935","117,263","-5,30312","24,7500000000011"
"834,121","709,737","861,716","891,371","-2373,88","1943,6","524,835","4132,83","11,9378","32,0557","3,46975","1,41022","33,7256","117,351","-4,48625","24,7600000000011"
"835,071","710,917","855,159","890,331","-2339,11","1766,26","602,071","3913,14","9,66961","30,2251","2,10384","1,4221","33,0798","117,528","-7,81658","24,7700000000011"
"834,121","714,458","845,324","888,252","-2304,33","1724,53","1045,73","3505,82","8,89968","28,8602","0,649018","1,44586","32,8079","117,617","-9,07332","24,7800000000011"
"836,97","714,458","844,231","887,213","-2275,35","1563,41","1137,74","3755,25","8,34824","24,6139","-0,506757","1,44586","32,1621","117,794","-6,18283","24,7900000000011"
"836,97","713,278","843,138","884,094","-2324,03","1336,21","1382,58","3698,04","5,13326","20,5952","-2,01007","1,45774","31,301","117,882","-6,96829","24,8000000000011"
"839,82","715,638","855,159","879,937","-2326,35","1205,23","1006,29","3583,62","3,3437","22,8808","-3,44065","1,43398","30,3833","117,971","-4,9261","24,8100000000011"
"840,77","717,999","860,623","885,134","-2238,26","1328,1","468,97","3521,84","4,54021","29,8351","-5,0167","1,38646","29,6015","118,148","-7,40815","24,8200000000011"
"845,519","717,999","862,809","886,173","-1982,09","1928,53","337,516","3244,94","6,30897","30,68","-6,29371","1,4221","28,9557","118,325","-5,33454","24,8300000000011"
"849,318","719,179","857,345","887,213","-1686,51","1958,68","199,493","3288,42","5,61187","28,871","-7,87785","1,43398","28,4572","118,502","-8,25644","24,8400000000011"
"847,418","721,54","860,623","888,252","-1527,7","2300,63","186,346","3148,83","4,34252","30,7017","-9,63172","1,38646","27,9021","118,679","-5,74298","24,8500000000011"
"848,368","725,081","863,901","895,529","-1783,87","2642,57","49,961","2851,35","5,57025","33,4964","-10,8602","1,35082","27,97","118,856","-5,74298","24,8600000000011"
"851,218","723,9","861,716","893,45","-1805,9","2745,73","207,701","2659,12","6,56908","32,1857","-12,2504","1,35082","28,174","119,121","-8,25644","24,8700000000011"
"854,067","726,261","866,087","897,607","-1740,99","2670,39","273,428","2393,67","5,88239","32,1207","-13,9234","1,43398","28,3213","119,298","-6,18283","24,8800000000011"
"853,117","729,802","872,644","908,002","-1665,64","2681,98","-2,6189","2629,37","7,26618","32,1749","-15,3217","1,35082","28,3892","119,475","-6,18283","24,8900000000011"
"855,967","729,802","875,922","910,081","-1615,8","2668,07","109,11","2505,8","8,41067","30,3551","-16,2592","1,31518","28,7518","119,652","-6,15142","24,9000000000011"
"859,766","728,621","871,551","909,042","-1623,91","2322,64","511,688","2395,96","9,53435","29,8568","-17,2453","1,35082","28,6158","119,829","-7,848","24,9100000000011"
"857,866","732,162","873,737","912,16","-1746,78","1978,38","902,773","2869,65","11,8754","29,7701","-18,0535","1,32706","28,174","120,006","-9,54459","24,9200000000011"
"858,816","733,343","873,737","912,16","-1839,52","1798,71","1495,95","2933,72","14,1331","27,777","-18,5142","1,29142","27,6981","120,183","-6,18283","24,9300000000011"
"859,766","732,162","874,829","900,726","-2001,8","1679,33","1583,04","3208,33","14,3204","25,968","-18,9507","1,32706","26,4858","120,271","-4,51766","24,9400000000011"
"860,716","734,523","872,644","897,607","-2263,76","1467,2","1219,9","3633,96","15,1424","28,1128","-19,2416","1,27954","25,4095","120,36","-7,40815","24,9500000000011"
"861,666","735,703","872,644","897,607","-2332,15","1506,61","1297,13","4148,84","17,6186","30,3875","-19,3952","1,31518","23,71","120,448","-7,43956","24,9600000000011"
"861,666","736,883","870,458","904,884","-2276,52","1768,58","1568,26","4514,98","19,0648","31,0916","-19,2497","1,37458","21,4441","120,537","-7,43956","24,9700000000011"
"866,415","735,703","877,015","902,805","-2235,94","1905,35","1642,2","4702,63","19,4914","31,4599","-19,5649","1,32706","19,7333","120,714","-9,95303","24,9800000000011"
"867,364","739,244","881,386","902,805","-2248,69","1881,02","1242,91","4652,28","19,5747","33,2364","-19,6619","1,25578","18,1698","120,891","-6,59127","24,9900000000011"
"865,465","741,605","874,829","896,568","-2307,81","2136,02","1167,32","4819,33","20,7608","32,1315","-19,6215","1,25578","16,3004","120,979","-7,848","25,0000000000011"
"866,415","740,424","872,644","897,607","-2506,02","2236,87","1011,22","4128,25","19,4082","29,6726","-19,872","1,23203","14,6689","121,068","-7,43956","25,0100000000011"
"866,415","740,424","873,737","908,002","-2691,49","2141,81","643,15","3315,89","17,9828","29,9001","-20,0418","1,23203","13,1847","121,156","-9,95303","25,0200000000011"
"868,314","742,785","874,829","913,199","-2684,53","1860,15","360,518","2997,8","18,3573","28,6219","-20,3327","1,14887","11,9724","121,333","-6,21425","25,0300000000011"
"871,164","743,965","869,365","915,278","-2537,32","1812,62","480,471","2320,44","17,088","27,7228","-20,6318","1,18451","11,5532","121,422","-5,36596","25,0400000000011"
"876,863","742,785","880,293","920,476","-2104,96","1849,72","758,172","1704,88","17,1816","27,3978","-20,7692","1,16075","10,9867","121,599","-6,62269","25,0500000000011"
"878,762","747,506","879,201","920,476","-1788,51","1668,89","932,344","1416,54","17,4417","25,8597","-20,8096","1,13699","10,2729","121,776","-5,7744","25,0600000000011"
"876,863","748,686","887,943","915,278","-1842,99","1476,47","953,707","1130,5","17,2232","25,5997","-21,0197","1,11323","9,62714","121,953","-7,43956","25,0700000000011"
"879,712","747,506","891,221","921,515","-1994,84","1274,79","582,346","997,77","17,681","27,7986","-20,8581","1,03007","9,33257","122,13","-7,43956","25,0800000000011"
"883,511","749,867","895,593","924,634","-2027,29","1282,9","651,366","952,002","19,7931","34,623","-20,559","1,08947","8,56214","122,218","-6,21425","25,0900000000011"
"887,311","752,227","896,685","927,752","-1803,58","1493,86","804,183","1087,01","23,8093","44,1879","-20,2115","1,12511","7,98432","122,395","-9,95303","25,1000000000011"
"886,361","753,407","903,242","927,752","-927,262","2040,97","850,185","1736,91","28,793","51,5972","-19,573","1,08947","7,84837","122,661","-6,62269","25,1100000000011"
"891,11","754,588","897,778","924,634","-1438,45","1643,39","856,763","2043,56","32,3617","56,4067","-18,7809","1,04195","7,42917","122,838","-6,62269","25,1200000000011"
"893,959","759,309","892,314","913,199","-1641,3","1765,1","975,07","1670,55","35,6079","58,9306","-17,4473","1,07759","7,13459","123,103","-9,54459","25,1300000000011"
"893,009","760,489","890,129","911,121","-1433,81","2082,71","1127,89","2462,32","38,3339","61,4979","-15,7985","1,11323","6,5681","123,369","-7,43956","25,1400000000011"
"895,859","759,309","893,407","917,357","-1629,71","1843,92","784,458","3004,67","42,6934","66,8274","-13,7214","1,14887","5,78635","123,546","-6,62269","25,1500000000011"
"896,809","762,85","890,129","920,476","-1789,67","1785,96","994,786","3194,6","48,2077","71,8752","-11,0623","1,12511","4,6647","123,811","-5,36596","25,1600000000011"
"899,658","766,391","892,314","924,634","-1807,06","1945,93","1331,64","3576,75","51,8597","75,0274","-7,84552","1,13699","4,08688","123,988","-5,36596","25,1700000000011"
"897,759","767,571","893,407","923,594","-1751,41","1943,6","1466,38","3718,63","53,6389","77,8871","-4,70149","1,14887","3,52039","124,165","-6,62269","25,1800000000011"
"902,508","766,391","884,665","911,121","-1860,38","1586,59","1757,22","3965,78","56,5001","78,4937","-1,04827","1,18451","3,08986","124,342","-3,70079","25,1900000000011"
"902,508","769,931","881,386","900,726","-1954,27","1322,3","1706,28","4615,67","57,4365","77,8005","2,52412","1,20827","2,5347","124,519","-4,95752","25,2000000000011"
"900,608","772,292","874,829","900,726","-2071,34","1296,81","1126,24","4796,45","55,9382","79,5661","5,87021","1,24391","1,66231","124,696","-5,80581","25,2100000000011"
"904,407","771,112","867,18","903,844","-2146,69","1352,44","1277,41","4489,82","55,47","79,9561","9,17588","1,27954","0,812579","124,785","-5,36596","25,2200000000011"
"905,357","773,472","862,809","899,686","-2108,43","1304,92","1384,22","4553,89","53,5764","78,5262","11,8107","1,37458","0,178112","124,873","-2,88391","25,2300000000011"
"906,307","775,833","877,015","901,765","-2066,71","1268,99","1310,28","4572,19","50,2262","79,0245","14,1546","1,3033","-0,241089","125,05","-3,73221","25,2400000000011"
"906,307","774,653","886,85","913,199","-1951,95","1295,65","976,716","4416,58","48,0517","77,7896","15,6579","1,25578","0,0421549","125,139","-5,80581","25,2500000000011"
"912,006","777,013","901,057","919,436","-1848,79","1350,13","731,878","4572,19","43,2968","74,4858","16,9268","1,20827","0,110134","125,316","-2,03562","25,2600000000012"
"913,905","782,915","915,263","928,791","-1735,19","1498,5","500,187","4373,1","37,9697","73,3701","17,5411","1,10135","1,45838","125,581","-2,03562","25,2700000000012"
"912,956","785,275","924,005","939,186","-1616,96","1619,05","271,789","3672,86","35,5975","71,1711","17,921","1,06571","2,5347","125,758","-2,06704","25,2800000000012"
"915,805","785,275","916,356","949,581","-1205,46","1639,91","109,11","2938,3","32,882","68,463","17,7432","1,05383","4,43811","126,024","-2,06704","25,2900000000012"
"919,604","789,996","910,892","959,975","-863,504","1417,36","321,085","2684,3","32,2161","64,8234","17,7593","1,07759","6,50012","126,289","-1,21875","25,3000000000012"
"920,554","794,717","914,17","973,488","-864,668","1264,35","958,638","2361,63","31,3213","57,9666","17,5088","1,06571","8,63012","126,555","-3,32377","25,3100000000012"
"921,504","797,078","928,377","978,686","-523,879","2107,04","1491,02","2535,55","28,2312","54,1103","17,1936","1,12511","10,9187","126,909","0,00656778","25,3200000000012"
"929,102","800,619","949,14","985,962","-647,911","1746,55","1196,9","2283,83","27,0138","50,3948","16,9753","1,06571","12,8221","127,174","-1,6586","25,3300000000012"
"928,153","806,52","956,789","984,922","-544,741","1530,95","927,421","2096,18","25,9838","48,0009","16,7086","1,04195","15,0994","127,528","0,00656778","25,3400000000012"
"929,102","807,701","943,676","969,33","-1104,61","1107,87","1275,77","2103,05","26,4624","44,4587","16,4904","0,982553","16,3684","127,793","-1,6586","25,3500000000012"
"928,153","808,881","929,469","953,739","-1523,06","811,135","2131,87","2876,51","25,9214","40,3424","16,652","0,899396","17,3087","128,059","-1,6586","25,3600000000012"
"931,952","812,422","925,098","951,66","-1672,6","443,684","2391,49","3643,11","24,3919","37,1686","16,6844","0,887516","17,5127","128,236","-0,841726","25,3700000000012"
"929,102","814,782","920,727","948,541","-1780,4","328,925","2641,25","4343,35","23,0393","34,9588","16,5066","0,863757","17,0821","128,501","0,00656778","25,3800000000012"
"931,952","814,782","926,191","949,581","-1862,69","241,995","2835,15","4803,32","22,2382","34,2547","16,4581","0,923155","16,2324","128,678","2,08017","25,3900000000012"
"936,701","819,503","932,748","951,66","-2077,14","359,066","2182,81","4894,85","21,9469","34,493","16,4581","0,875636","15,5186","128,944","-2,50689","25,4000000000012"
"936,701","823,044","927,284","943,344","-2079,46","561,91","2028,35","6375,43","21,9157","34,6771","16,4177","0,887516","14,397","129,121","-0,433288","25,4100000000012"
"938,601","821,864","924,005","947,502","-1968,18","594,371","2322,48","7302,21","22,1133","33,3773","16,3692","0,887516","13,1847","129,298","-0,873144","25,4200000000012"
"939,55","825,405","930,562","956,857","-1898,63","557,279","2379,99","6528,74","20,6255","32,2074","16,1429","0,875636","11,7571","129,475","-1,25016","25,4300000000012"
"942,4","828,946","938,212","959,975","-1840,67","689,416","1949,47","5469,23","19,4186","30,875","16,0055","0,911275","10,9187","129,74","-1,6586","25,4400000000012"
"942,4","830,126","951,325","969,33","-1680,71","1245,81","1502,53","4613,38","18,1909","30,615","15,6579","0,899396","10,6242","129,917","-1,25016","25,4500000000012"
"952,848","833,667","962,253","982,843","-763,818","1754,67","1165,68","3954,33","16,8591","32,0557","15,3265","0,911275","10,9867","130,183","-1,25016","25,4600000000012"
"954,747","839,568","958,975","996,357","-432,3","2073,43","876,479","3217,49","16,3077","36,1828","14,8497","0,946914","11,6212","130,448","-3,76363","25,4700000000012"
"957,597","840,749","960,068","1007,79","-141,359","2298,31","814,037","2567,59","18,2117","41,5881","14,2193","0,970673","13,0487","130,802","-0,841726","25,4800000000012"
"959,497","843,109","969,903","1016,11","-135,563","2198,62","1039,15","2274,67","20,9272","41,5231","13,7101","1,00631","14,8842","131,068","-0,433288","25,4900000000012"
"962,346","851,371","977,552","1011,95","-424,194","1816,1","1495,95","2432,58","20,7504","39,4325","13,4514","0,982553","16,2324","131,422","-0,0248505","25,5000000000012"
"962,346","853,732","995,037","1017,15","-183,091","2187,02","1423,66","2240,35","19,6579","39,2375","12,724","0,982553","17,6486","131,776","0,792025","25,5100000000012"
"965,195","853,732","998,316","1018,19","-448,531","1957,51","994,786","1929,14","20,3966","37,7968","12,4735","0,899396","19,2235","132,041","-1,6586","25,5200000000012"
"968,995","858,453","987,388","1008,83","-1064,04","1441,7","1165,68","1984,06","21,2394","34,0489","12,1017","0,851877","19,9372","132,395","-3,35519","25,5300000000012"
"966,145","858,453","980,831","1003,63","-1433,81","954,862","1829,52","3171,72","20,3966","28,741","11,9481","0,816238","20,1412","132,749","-1,69002","25,5400000000012"
"966,145","859,633","976,46","999,475","-1758,37","381,091","2399,71","4386,84","17,4313","24,7331","11,8269","0,75684","19,5747","133,015","-2,53831","25,5500000000012"
"967,095","864,354","965,532","990,12","-1934,56","211,854","2905,81","5428,04","15,5273","23,7582","11,7218","0,780599","18,657","133,192","-1,28158","25,5600000000012"
"968,995","866,715","960,068","989,08","-2136,25","404,273","2892,66","6089,38","16,4325","23,5415","11,641","0,851877","16,8669","133,369","-1,28158","25,5700000000012"
"968,995","863,174","962,253","992,199","-2246,37","279,087","2360,28","5379,99","16,703","22,7508","11,4874","0,887516","15,5866","133,546","-2,53831","25,5800000000012"
"976,593","867,895","954,604","987,001","-2155,96","54,2081","1933,04","4986,39","15,7874","22,5666","11,4632","0,911275","13,6152","133,723","-1,69002","25,5900000000012"
"974,694","870,256","962,253","987,001","-2019,18","224,609","2463,79","5901,73","16,1204","23,3899","11,3258","0,946914","11,9724","133,9","-4,61192","25,6000000000012"
"976,593","869,075","979,738","1002,59","-1868,48","860,973","2439,14","5640,86","16,7134","25,4589","11,3581","0,875636","10,4769","134,076","-3,79504","25,6100000000012"
"976,593","873,797","998,316","1005,71","-1920,65","1200,6","1714,5","4418,87","17,4313","27,8745","11,1399","0,839997","9,12863","134,253","-1,72144","25,6200000000012"
"983,242","876,157","1021,26","1020,26","-1964,69","760,124","1045,73","3675,16","19,0336","30,5609","11,1318","0,75684","8,99267","134,43","-0,464706","25,6300000000012"
"984,192","876,157","1019,08","1032,74","-1827,92","421,659","491,972","3338,77","20,355","32,5215","11,2288","0,721201","9,12863","134,696","-3,79504","25,6400000000012"
"991,79","879,698","1001,59","1034,82","-491,418","697,531","437,745","3068,74","21,0105","34,7205","11,2288","0,75684","9,19661","134,961","-5,90007","25,6500000000012"
"991,79","886,78","1002,69","1049,37","-406,799","780,994","791,036","2512,67","21,8844","39,5842","11,1318","0,74496","10,0463","135,227","-0,873144","25,6600000000012"
"994,64","887,96","1013,61","1070,16","-739,481","1659,62","993,148","1569,86","23,9029","43,5596","11,148","0,76872","10,9867","135,492","-1,69002","25,6700000000012"
"998,439","896,222","1038,75","1067,04","-763,818","2702,84","1009,58","1295,26","24,2775","46,8851","11,1318","0,839997","12,6748","135,846","-1,72144","25,6800000000012"
"1002,24","896,222","1051,86","1072,24","-811,346","2505,79","768,026","1469,18","25,7549","50,3731","10,7439","0,887516","15,0314","136,112","-0,0562688","25,6900000000012"
"999,389","898,583","1056,23","1059,76","-12,6961","2096,62","841,969","2654,55","27,7422","47,2859","10,9055","0,946914","16,3004","136,377","-2,97817","25,7000000000012"
"1002,24","903,304","1038,75","1071,2","-219,018","2144,13","1407,23","2972,62","25,4636","46,6901","10,7924","0,851877","17,5127","136,731","-2,16129","25,7100000000012"
"1005,09","903,304","1031,1","1093,03","-1062,88","1358,24","1910,04","1212,87","26,941","44,7837","10,7843","0,816238","18,1471","136,997","-1,313","25,7200000000012"
"1005,09","906,845","1034,38","1087,83","-1166,05","1841,6","2376,7","1000,06","24,7145","42,9747","10,76","0,875636","18,7929","137,351","-1,72144","25,7300000000012"
"1006,99","906,845","1051,86","1076,4","-1159,09","1570,36","2412,86","2414,27","24,8393","43,8954","10,655","0,923155","19,5747","137,616","-1,72144","25,7400000000012"
"1007,94","917,467","1059,51","1045,21","-1182,28","1537,9","2149,94","3910,86","25,0578","41,6423","10,4852","0,828118","20,0732","137,882","-1,72144","25,7500000000012"
"1006,99","912,746","1033,29","1020,26","-1414,11","1495,02","2455,57","6519,6","25,1723","39,7141","10,3317","0,887516","20,1412","138,147","-1,72144","25,7600000000012"
"1011,74","912,746","1015,8","1022,34","-1469,74","84,3489","3272,24","8924,66","24,3399","33,2039","10,6145","0,982553","17,8752","138,324","-2,56973","25,7700000000012"
"1015,54","917,467","1004,87","1053,53","-1321,37","479,612","3273,87","6734,7","18,9192","38,6526","10,3317","1,11323","15,6546","138,59","-3,00959","25,7800000000012"
"1014,59","916,287","1010,34","1021,3","-1731,72","1169,31","3319,89","6890,31","23,57","40,7757","10,1215","1,12511","13,6832","138,767","-2,97817","25,7900000000012"
"1017,44","923,369","1024,54","1042,09","-1702,73","1876,38","3129,28","7819,38","23,4555","39,2267","10,1781","0,982553","12,7542","138,944","-1,34442","25,8000000000012"
"1019,33","923,369","1023,45","1040,01","-1710,85","1462,56","1499,25","6855,98","23,3307","37,1036","9,88713","1,13699","10,6921","139,209","-3,85788","25,8100000000012"
"1020,28","928,09","1016,89","1037,94","-946,968","3041,31","1696,43","6595,11","20,8544","38,0785","9,6285","0,994433","9,91039","139,475","-3,00959","25,8200000000012"
"1025,03","928,09","1027,82","1049,37","-1273,85","2721,39","1901,82","5633,99","21,9781","38,3709","9,4426","1,06571","9,62714","139,74","-1,72144","25,8300000000012"
"1030,73","935,171","1033,29","1069,12","-667,608","3489,9","2333,98","5389,14","21,1041","37,786","9,3052","1,12511","9,84241","139,917","-3,00959","25,8400000000012"
"1030,73","931,631","1048,58","1103,42","-1200,82","2305,26","1813,09","1988,63","21,4579","39,2375","8,94958","1,01819","10,4769","140,183","-3,00959","25,8500000000012"
"1032,63","941,073","1051,86","1080,55","-788,164","2965,96","1206,76","1411,97","22,1029","38,4143","8,73944","0,911275","12,267","140,448","-2,60115","25,8600000000012"
"1036,43","938,712","1060,61","1097,18","-1454,68","1893,76","1509,1","1560,71","22,6336","34,2872","8,69094","0,899396","13,4566","140,802","-2,16129","25,8700000000012"
"1034,53","941,073","1063,88","1099,26","-1189,23","1151,92","1910,04","2833,04","20,0845","30,3009","8,35957","0,935035","13,5246","141,067","-0,496125","25,8800000000012"
"1038,33","941,073","1075,9","1114,86","-1251,82","928,205","2457,22","2084,74","19,1585","31,7632","8,31107","0,816238","13,8871","141,244","-3,00959","25,8900000000012"
"1042,13","946,974","1087,92","1090,95","-1356,15","618,716","2386,56","3096,2","20,2613","29,391","8,14134","0,816238","14,0344","141,51","-0,527543","25,9000000000013"
"1042,13","946,974","1099,95","1100,3","-1016,51","1580,79","2296,19","3418,86","17,7643","33,6697","7,82613","0,697442","14,6009","141,775","-0,0876871","25,9100000000013"
"1043,08","951,695","1094,48","1091,99","-1628,55","1090,48","2240,32","4787,3","21,1561","31,8716","7,59175","0,780599","13,5246","142,041","-2,16129","25,9200000000013"
"1044,98","957,597","1080,28","1105,5","-1552,04","2030,54","2582,1","3350,21","18,6695","28,8494","7,39777","0,661803","13,9664","142,306","-1,34442","25,9300000000013"
"1044,03","952,876","1075,9","1094,07","-1734,03","1162,35","2797,35","4835,36","16,7863","24,094","7,09064","0,935035","13,2527","142,572","-4,26632","25,9400000000013"
"1051,63","961,138","1069,35","1111,74","-1638,98","1165,82","3073,41","3514,97","12,8014","20,7468","6,36323","0,75684","13,7512","142,749","-3,44944","25,9500000000013"
"1050,68","961,138","1074,81","1108,62","-1696,93","1010,5","2662,62","3338,77","11,4384","17,443","6,11268","0,935035","12,335","143,014","-3,85788","25,9600000000013"
"1051,63","963,498","1083,55","1122,13","-1671,43","1985,33","2514,73","2489,77","8,9413","17,4538","5,54691","0,709321","12,5389","143,191","-3,04101","25,9700000000013"
"1052,58","963,498","1073,72","1091,99","-1769,96","986,158","2294,54","2903,97","10,9077","13,5","5,23979","0,76872","11,6212","143,457","-1,78427","25,9800000000013"
"1058,28","972,941",1077,"1084,71","-1728,23","417,019","3167,07","4755,26","5,49742","13,2292","4,55279","0,74496","11,3946","143,722","-3,44944","25,9900000000013"
"1057,33","971,76","1082,46","1090,95","-1299,35","1914,62","3416,84","5496,69","9,8881","25,7405","4,13251","0,863757","10,2729","143,899","-3,85788","26,0000000000013"
"1068,73","978,842","1091,2","1088,87","-470,557","2866,28","3075,06","5732,39","16,1932","26,9537","3,82538","0,958794","9,4232","144,253","-1,78427","26,0100000000013"
"1067,78","976,481","1092,3","1105,5","-671,092","2302,94","2097,36","4876,54","14,9343","27,7878","3,41318","0,994433","8,9247","144,519","-5,11461","26,0200000000013"
"1072,52","983,563","1079,18","1097,18","-15,0073","2874,4","1941,26","4949,78","14,9343","33,8539","2,79892","1,04195","8,99267","144,784","-3,44944","26,0300000000013"
"1074,42","985,924",1077,"1107,58","-37,0332","3139,83","2094,07","4869,69","19,5851","37,3202","2,49179","0,982553","8,63012","145,138","-1,78427","26,0400000000013"
"1076,32","987,104","1079,18","1101,34","-54,4193","2939,31","2600,17","5835,37","20,3758","34,3738","2,3059","0,946914","9,06065","145,404","-3,04101","26,0500000000013"
"1075,37","988,284","1091,2","1140,84","-188,886","2753,84","2713,56","2908,56","19,7931","35,1646","2,03918","0,923155","9,4232","145,758","-2,19271","26,0600000000013"
"1084,87","991,825","1096,67","1115,89","-636,312","1275,94","1885,39","3038,99","21,1665","33,5614","2,21699","1,00631","9,26459","146,112","-3,44944","26,0700000000013"
"1081,07","994,186","1103,22","1107,58","-390,577",1677,"2455,57","4764,42","20,948","35,0563","2,24932","0,626164","10,3409","146,377","-2,63257","26,0800000000013"
"1082,97","997,727","1095,57","1111,74","-1269,21","1736,12","3354,4","7503,59","23,7156","32,0016","2,09576","0,804358","8,2789","146,643","-1,40725","26,0900000000013"
"1083,92","998,907","1095,57","1127,33","-1616,96","1649,19","3706,04","4929,18","21,281","27,7878","2,38672","0,638044","7,71241","146,908","-0,967399","26,1000000000013"
"1082,97","997,727","1083,55","1099,26","-1698,09","931,681","4059,32","6235,83","18,9192","25,448","2,36247","0,804358","6,65874","147,174","-4,32915","26,1100000000013"
"1086,77","1004,81","1091,2","1112,78","-1628,55","727,672","4726,45","6267,88","17,7747","24,3431","2,15233","0,685562","5,15188","147,351","-3,07242","26,1200000000013"
"1090,57","1004,81","1093,39","1112,78","-1634,34","1077,74","3620,59","5871,99","17,0672","22,4475","2,24932","0,804358","3,45242","147,616","-2,66399","26,1300000000013"
"1091,52","1004,81","1086,83","1120,05","-1476,7","1612,1","3614,02","3926,88","15,9747","20,8226","2,24124","0,614284","2,5347","147,793","-2,22413","26,1400000000013"
"1093,42","1008,35","1096,67","1120,05","-1721,28","743,902","3242,66","3528,69","14,5701","16,923","2,23316","0,76872","1,10715","147,97","-1,40725","26,1500000000013"
"1097,22","1010,71","1103,22","1124,21","-1656,37","347,475","3267,31","3068,74","12,0002","18,5587","2,14425","0,566766","1,17513","148,147","-0,558961","26,1600000000013"
"1096,27","1011,89","1121,8","1126,29","-1396,71","698,695","2680,69","4514,98","14,5597","21,3318","2,09576","0,602405","0,246091","148,324","-5,14603","26,1700000000013"
"1103,87","1017,79","1133,82","1155,39","-705,865","1331,58","2297,83","2993,22","16,0475","22,2633","2,10384","0,400451","0,110134","148,589","-1,81569","26,1800000000013"
"1103,87","1015,43","1103,22","1124,21","-770,778","1432,42","1530,46","1965,75","16,0684","21,3534","2,04726","0,495488","-0,105132","148,855","-2,25555","26,1900000000013"
"1107,67","1018,97","1049,68","1076,4","-344,205","1329,26","1471,31","899,368","14,9551","20,931","1,95027","0,352932","0,835239","149,12","-2,25555","26,2000000000013"
"1109,57","1020,15","1047,49","1074,32","260,868","1681,64","1627,41","1457,73","15,2984","20,5952","1,83712","0,495488","0,608643","149,297","-0,558961","26,2100000000013"
"1106,72","1017,79","1060,61","1085,75","519,358","2090,82","2176,23","1341,02","14,6742","21,4184","1,74013","0,566766","0,189442","149,474","-1,81569","26,2200000000013"
"1109,57","1021,33","1098,85","1127,33","875,213","2176,59","1285,63","247,187","15,4753","23,9857","1,65931","0,638044","0,608643","149,563","-0,998817","26,2300000000013"
"1113,37","1023,69","1143,66","1153,32","965,636","2202,1","952,068","-640,697","16,6614","24,6898","1,38451","0,554886","1,32242","149,651","1,07479","26,2400000000013"
"1113,37","1023,69","1156,77","1157,47","935,495","2506,95","970,138","423,388","16,3909","23,9423","1,22286","0,507368","1,88891","149,828","-0,998817","26,2500000000013"
"1116,22","1031,95","1150,21","1153,32","402,286","2239,19","2008,63","2311,29","16,0684","21,2018","1,31177","0,364812","2,46673","150,005","-2,22413","26,2600000000013"
"1117,17","1029,59","1119,62","1134,61","-66,0101","2061,84","2690,55","2643,1","13,9458","16,2947","1,16629","0,293534","2,82928","150,271","-3,51228","26,2700000000013"
"1115,27","1030,77","1111,97","1134,61","-337,254","1784,81","2314,26","2537,85","11,0534","11,951","1,10163","0,317293","3,10119","150,448","-1,84711","26,2800000000013"
"1120,97","1034,32","1118,52","1142,92","-377,822","1282,9","2937,02","3748,38","8,81644","8,78796","1,22286","0,281654","2,89726","150,713","1,07479","26,2900000000013"
"1119,07","1033,14","1117,43","1146,04","-637,476","1084,69","4318,95","5350,23","7,42225","7,08729","1,27944","0,293534","2,38742","150,979","0,666352","26,3000000000013"
"1121,92","1037,86","1119,62","1148,12","-914,507","867,932","4698,51","5359,39","6,91243","6,53484","1,14204","0,305414","2,18348","151,156","-0,558961","26,3100000000013"
"1122,86","1041,4","1108,69","1133,57","-1192,71","680,145","5148,75","4599,66","6,50665","5,86324","1,15012","0,305414","1,82093","151,333","-2,25555","26,3200000000013"
"1123,81","1039,04","1113,06","1130,45","-880,899","738,098","5628,55","5849,11","5,58066","4,9425","1,26328","0,329173","1,32242","151,51","0,634933","26,3300000000013"
"1128,56","1044,94","1118,52","1139,8","-530,83","668,554","5000,86","5654,59","4,76911","3,74011","1,14204","0,352932","0,608643","151,687","-2,25555","26,3400000000013"
"1130,46","1043,76","1117,43","1139,8","-224,814","808,815","4246,64","4238,1","4,07201","2,93852","0,746006","0,352932","0,472686","151,952","1,48323","26,3500000000013"
"1132,36","1044,94","1129,45","1146,04","-205,108","1081,21","4295,94","4402,86","3,67664","2,45107","0,76217","0,305414","-0,105132","152,129","1,04337","26,3600000000013"
"1133,31","1052,02","1131,64","1151,24","81,1942","1674,69","4504,62","4041,29","3,53098","2,13693","0,600524","0,257895","-0,105132","152,306","-2,28697","26,3700000000013"
"1137,11","1052,02","1144,75","1155,39","309,551","2005,04","3848,99","3318,17","3,41653","1,94195","0,285312","0,234136","-0,241089","152,572","-2,25555","26,3800000000013"
