nwl1;nwl2;nwl3;nwl4;fprd1;fprd2;fprd3;fprd4;pstr1;pstr3;astrw;g2;ny;vcrf;v2;t
1132.72;1061.13;1172.02;1182.18;849.991;2175.58;1671.69;-734.647;4.51136;2.61683;0.81982;-0.0492491;-1.14214;151.799;-1.99071;37.75
1131.77;1064.67;1167.65;1172.82;626.274;1753.65;2639.52;1874.09;4.30327;2.6385;1.1512;-0.0373695;-1.2781;151.976;-1.61369;37.76
1133.67;1062.31;1145.79;1153.07;575.272;1307.39;3484.12;3013.69;4.38651;2.41102;1.13503;-0.0611288;-1.2781;152.153;-1.99071;37.77
1132.72;1065.85;1132.68;1145.8;403.722;798.528;3983.64;3530.86;4.40732;2.2377;1.40175;-0.00173059;-1.07416;152.419;-0.765401;37.78
1134.62;1069.39;1127.22;1146.84;-97.0354;280.391;5197.95;4594.95;4.27206;2.08605;1.83011;0.0220287;-1.00619;152.596;0.899768;37.79
1136.52;1067.03;1133.77;1146.84;-266.274;145.935;6174;5393.59;4.1368;2.25937;1.85436;0.0220287;-0.926877;152.773;-0.765401;37.8
1140.32;1071.75;1129.4;1145.8;-542.15;-233.106;5528.23;5361.56;4.05357;2.36769;2.00792;-0.00173059;-0.496346;153.038;-2.02213;37.81
1139.37;1071.75;1132.68;1146.84;-633.72;-247.017;5059.93;4819.21;4.32408;2.3027;2.15341;0.0220287;-0.496346;153.215;-1.20526;37.82
1138.42;1072.93;1134.87;1152.03;-197.877;-118.347;5321.19;5089.24;4.20963;2.42185;2.46053;0.0695472;-0.29241;153.304;-1.17384;37.83
1144.12;1077.65;1137.05;1157.23;313.307;25.38;5331.05;4979.4;4.65703;3.47258;2.41204;0.105186;-0.0884744;153.481;0.0514741;37.84
1141.27;1077.65;1146.89;1162.43;430.379;376.6;4065.8;3091.5;6.61306;6.029;2.69492;0.0576676;-0.0884744;153.658;0.868349;37.85
1149.82;1083.56;1145.79;1163.47;363.145;648.997;3125.91;2654.42;8.02807;8.1413;2.58985;-0.00173059;0.285408;153.835;-0.765401;37.86
1146.97;1087.1;1154.54;1168.66;219.416;797.364;2828.49;2148.69;8.91245;8.69375;2.7515;-0.0136102;0.2061;154.012;0.868349;37.87
1148.87;1085.92;1161.09;1179.06;1128.19;1520.67;2494.92;1379.8;8.01767;7.75134;2.75958;0.0576676;0.625301;154.277;0.459912;37.88
1154.57;1091.82;1165.46;1183.22;1492.16;1494.01;2148.21;1368.36;7.93443;8.06548;2.68684;0.0814269;1.12381;154.543;-0.828238;37.89
1152.67;1093;1178.58;1193.61;1453.91;1447.65;2090.7;1636.1;8.64193;9.11621;2.93739;0.0695472;0.987854;154.808;-0.796819;37.9
1161.21;1097.72;1178.58;1195.69;1267.28;1846.38;2327.32;1752.8;9.28701;9.90696;2.96164;0.0339083;1.20312;155.074;-2.05355;37.91
1160.26;1100.08;1178.58;1185.3;956.637;1594.85;2577.08;2057.16;9.43267;10.0478;2.96164;0.0576676;1.41839;155.339;-1.64511;37.92
1160.26;1098.9;1173.11;1184.26;1137.46;1576.31;2940.23;2510.25;9.51591;10.3294;2.82424;0.105186;1.41839;155.605;-0.828238;37.93
1162.16;1104.8;1174.21;1187.37;1305.54;1367.67;3446.33;3171.6;9.86966;10.936;3.04246;0.105186;1.56567;155.87;0.836931;37.94
1162.16;1105.98;1172.02;1190.49;817.539;666.383;3737.17;4144.15;10.1818;11.5101;3.06671;0.117066;1.76961;156.047;-0.388382;37.95
1166.91;1107.16;1165.46;1184.26;436.174;745.206;4297.49;4913.04;10.8477;11.9326;2.93739;0.140825;1.41839;156.313;-1.20526;37.96
1168.81;1110.7;1164.37;1175.94;-150.358;684.933;4981.06;5187.64;10.2962;10.9685;3.01822;0.0576676;1.70163;156.578;0.805513;37.97
1168.81;1107.16;1164.37;1175.94;-313.793;562.067;4912.04;5368.43;9.40146;9.49534;3.08287;0.0933065;1.56567;156.755;0.397075;37.98
1167.86;1110.7;1165.46;1183.22;-7.77621;369.649;5124.01;5771.17;8.52748;8.57459;3.12329;0.117066;1.56567;156.932;0.836931;37.99
1169.76;1113.06;1174.21;1191.53;31.6358;224.758;5518.37;6091.54;8.71476;9.41951;3.14753;0.152705;1.33908;157.109;-0.4198;38
1171.66;1114.24;1175.3;1190.49;131.321;308.212;4834.81;5393.59;9.99451;11.6076;3.19603;0.140825;1.33908;157.198;-1.64511;38.01
1178.31;1120.15;1181.86;1193.61;149.863;434.562;4612.98;4860.4;11.3367;13.9149;3.26877;0.140825;0.783918;157.463;-2.90184;38.02
1177.36;1118.96;1190.6;1199.85;4.97017;682.613;4129.89;3874.12;12.8349;15.3989;3.29302;0.140825;0.783918;157.64;-0.796819;38.03
1177.36;1123.69;1188.41;1198.81;436.174;1003.69;3535.05;3864.97;13.1991;15.7347;3.26877;0.117066;1.05583;157.905;-1.23668;38.04
1181.16;1127.23;1198.25;1212.32;508.038;856.481;3137.41;3810.04;13.2303;15.5181;3.38192;0.128945;1.05583;158.171;-2.08497;38.05
1180.21;1128.41;1202.62;1220.64;559.05;1170.61;2744.68;3070.9;12.7517;15.0631;3.20411;0.117066;0.715939;158.348;0.397075;38.06
1187.81;1131.95;1211.36;1223.76;220.572;1223.93;2655.96;2274.55;12.4708;14.6298;3.33343;0.0933065;1.2711;158.613;-1.67653;38.07
1186.86;1131.95;1210.27;1225.83;68.728;1090.63;2751.26;1704.76;11.961;13.5249;3.29302;0.0933065;1.41839;158.879;1.27679;38.08
1185.91;1135.49;1209.18;1224.8;741.026;1500.97;3051.96;1851.21;11.2326;12.5392;3.45466;0.152705;1.2711;159.144;-2.05355;38.09
1191.61;1140.21;1222.29;1235.19;510.367;1068.61;3070.03;2171.58;11.0246;12.3984;3.39809;0.164584;1.56567;159.41;-0.0113625;38.1
1187.81;1139.03;1221.2;1239.35;541.655;1433.74;2618.16;2057.16;11.0662;12.7775;3.28493;0.164584;1.70163;159.587;-0.0113625;38.11
1198.26;1146.11;1223.38;1235.19;290.125;1396.64;2828.49;2132.68;11.2743;12.9725;3.35767;0.140825;1.83759;159.852;2.06224;38.12
1195.41;1146.11;1225.57;1234.15;-0.825205;1026.88;3117.69;2345.49;11.2951;13.3625;3.64864;0.152705;1.90557;160.118;-0.828238;38.13
1195.41;1147.29;1221.2;1234.15;377.056;1305.07;3567.92;2761.97;11.7112;13.2325;3.47891;0.164584;1.97354;160.295;-0.451218;38.14
1199.21;1150.83;1228.85;1236.23;439.649;1044.26;3658.29;3286.01;11.3679;12.8642;3.64056;0.188344;1.83759;160.56;-0.4198;38.15
1197.31;1150.83;1219.01;1233.11;277.37;993.266;3705.95;3810.04;11.1598;12.8317;3.5274;0.200223;1.90557;160.737;-0.859656;38.16
1203.96;1156.73;1222.29;1229.99;104.656;1142.79;4304.06;4473.66;11.087;12.7017;3.61631;0.188344;1.83759;161.003;1.18253;38.17
1202.06;1155.55;1221.2;1227.91;-199.041;1223.93;4673.78;4846.67;10.9309;12.3551;3.68097;0.164584;1.56567;161.268;0.774095;38.18
1203.96;1160.27;1214.64;1229.99;352.719;1455.75;4967.91;5199.08;10.3275;10.9577;3.68905;0.152705;1.49769;161.445;-2.14781;38.19
1208.7;1162.64;1220.1;1229.99;683.073;1280.73;4785.51;5334.1;9.08933;9.80947;3.62439;0.247742;1.41839;161.622;0.774095;38.2
1207.76;1163.82;1217.92;1233.11;708.574;1500.97;4765.8;5215.1;9.12054;9.72282;3.54357;0.212103;1.49769;161.888;-0.828238;38.21
1217.25;1168.54;1225.57;1234.15;564.845;1820.88;5114.15;5002.28;8.91245;9.30036;3.60014;0.235862;1.2711;162.153;1.21395;38.22
1215.35;1169.72;1229.94;1238.31;253.033;1635.42;4948.19;4697.93;8.81881;9.27869;3.63247;0.247742;1.70163;162.419;-0.0427808;38.23
1217.25;1172.08;1229.94;1241.43;1029.66;2071.25;4728;4588.09;8.51708;8.83457;3.62439;0.235862;1.70163;162.684;-1.29951;38.24
1221.05;1176.8;1228.85;1240.39;1050.53;1637.74;4151.24;5050.34;8.17373;8.37961;3.47083;0.223983;1.63365;162.95;0.365657;38.25
1217.25;1175.62;1232.13;1241.43;782.758;1775.68;4259.7;4544.61;7.89281;7.58885;3.59206;0.176464;1.56567;163.127;0.365657;38.26
1225.8;1180.34;1233.22;1242.47;-22.8425;1803.5;4497.96;3775.72;6.47781;5.71487;3.4385;0.188344;1.70163;163.392;-0.891074;38.27
1222.95;1179.16;1232.13;1241.43;-281.34;1645.85;4290.91;3736.82;5.40615;4.19835;3.58398;0.140825;1.76961;163.658;-1.29951;38.28
1222.95;1182.7;1241.96;1255.98;173.045;1718.88;4124.96;3748.26;4.56338;3.08262;3.32534;0.176464;1.33908;163.835;0.742676;38.29
1228.65;1187.42;1244.15;1262.22;484.857;1565.88;3958.99;3308.9;4.3553;2.83348;3.51124;0.200223;1.63365;164.012;-1.77079;38.3
1226.75;1188.6;1248.52;1261.18;288.961;1664.4;4210.4;2981.66;4.5946;2.95263;3.4385;0.200223;1.76961;164.189;-1.70795;38.31
1236.25;1192.14;1249.61;1258.06;0.330421;1672.52;4226.83;2711.63;4.43853;2.86598;3.5274;0.200223;1.76961;164.454;-0.074199;38.32
1233.4;1190.96;1245.24;1255.98;79.1545;1475.46;3860.4;2736.81;4.68824;3.44009;3.5274;0.188344;1.83759;164.719;0.365657;38.33
1234.35;1195.68;1250.7;1260.14;892.879;1643.54;3278.72;2649.85;5.0628;3.71089;3.65672;0.200223;2.13216;164.896;-1.33093;38.34
1238.15;1199.22;1241.96;1257.02;912.585;1366.5;3280.36;2640.69;5.0628;3.99253;3.62439;0.271501;2.20014;165.162;-0.891074;38.35
1235.3;1198.04;1253.98;1260.14;310.987;1250.59;3454.54;3203.63;5.25008;4.12252;3.47891;0.247742;1.97354;165.339;-1.73937;38.36
1243.85;1202.77;1270.37;1272.61;61.7683;1290;3697.73;3336.35;4.66743;3.41842;3.39809;0.188344;2.04152;165.516;-0.482637;38.37
1241;1200.4;1272.56;1278.85;-154.989;1286.52;3822.61;3871.84;4.63622;3.19094;3.34151;0.140825;1.76961;165.693;-0.953911;38.38
1241;1205.13;1266;1274.69;66.4081;1271.45;3801.25;3926.75;4.31368;2.70349;3.36576;0.152705;1.76961;165.958;-0.922493;38.39
1244.8;1208.67;1239.78;1257.02;462.84;1286.52;4343.5;3979.39;4.28246;2.5735;3.49507;0.200223;1.63365;166.224;-1.36235;38.4
1244.8;1209.85;1239.78;1251.82;251.869;1165.97;4956.41;4096.09;4.1264;2.48685;3.37384;0.235862;1.83759;166.401;-0.482637;38.41
1248.6;1211.03;1252.89;1262.22;-19.367;1165.97;4869.32;3986.25;4.08478;2.73599;3.34151;0.212103;1.83759;166.578;-0.922493;38.42
1245.75;1207.49;1269.28;1281.97;-107.471;1265.66;4161.11;3752.83;4.20963;2.62767;3.24452;0.200223;1.70163;166.666;-3.02752;38.43
1245.75;1215.75;1285.67;1291.32;610.044;1337.53;3880.12;4025.15;4.16802;2.50851;3.45466;0.212103;1.33908;166.755;-0.105617;38.44
1250.5;1215.75;1286.77;1290.28;637.865;1307.39;3863.69;4123.54;4.1368;2.71432;3.46274;0.212103;1.41839;166.932;-0.105617;38.45
1256.2;1221.65;1271.47;1276.77;523.113;1398.96;3932.71;3942.77;4.1368;2.51934;3.3011;0.200223;1.41839;167.109;0.30282;38.46
1258.1;1222.83;1256.17;1264.29;410.673;1412.87;3893.27;3585.79;4.26166;2.86598;3.3011;0.164584;1.56567;167.374;-0.922493;38.47
1257.15;1220.47;1251.8;1264.29;437.33;1542.69;3707.59;3219.64;4.18882;2.5735;3.30918;0.176464;1.56567;167.64;-0.074199;38.48
1257.15;1224.01;1259.45;1273.65;1051.68;1401.28;3558.06;3199.05;4.08478;2.70349;3.2526;0.223983;1.70163;167.817;0.30282;38.49
1257.15;1221.65;1283.49;1289.24;955.473;1126.57;3470.97;3073.19;4.20963;2.62767;3.09904;0.259621;1.90557;167.994;1.52813;38.5
1261.89;1227.55;1308.62;1312.11;674.966;1252.91;3512.05;3032;4.1264;2.64933;3.06671;0.247742;1.90557;168.082;-0.922493;38.51
1263.79;1228.73;1318.46;1322.5;110.451;1230.88;3530.12;3324.91;4.3657;2.89847;3.12329;0.164584;1.97354;168.259;-0.953911;38.52
1264.74;1231.09;1306.44;1310.03;284.33;1072.08;3245.85;3643;4.19923;2.80098;3.01013;0.117066;1.97354;168.525;-0.105617;38.53
1266.64;1236.99;1269.28;1281.97;827.966;1197.28;3331.3;3759.7;4.23044;2.72516;3.14753;0.140825;1.90557;168.79;-0.514055;38.54
1263.79;1233.45;1258.35;1271.57;489.497;1312.03;3707.59;3491.97;4.16802;2.49768;3.04246;0.176464;2.04152;169.056;-2.21064;38.55
1273.29;1238.17;1271.47;1283.01;440.814;1337.53;3853.83;3253.97;4.15761;2.61683;2.91315;0.188344;2.04152;169.233;-3.43595;38.56
1269.49;1233.45;1295.51;1306.91;563.681;1307.39;3809.46;3599.52;4.18882;2.61683;2.80808;0.212103;1.97354;169.321;-1.8022;38.57
1270.44;1240.53;1317.36;1329.78;1173.39;1393.17;3341.16;3858.1;4.15761;2.79015;2.85657;0.223983;1.97354;169.498;3.22472;38.58
1275.19;1244.08;1328.29;1333.94;1320.61;1213.5;3466.04;3631.56;4.85471;3.81922;2.91315;0.235862;2.26812;169.587;-0.953911;38.59
1275.19;1246.44;1309.71;1314.19;1089.94;1615.72;3733.88;3810.04;5.34372;4.29584;2.91315;0.212103;2.26812;169.852;0.67984;38.6
1282.79;1252.34;1281.3;1281.97;510.367;1599.49;4060.87;4432.48;4.95875;3.6134;2.96972;0.128945;2.48338;170.118;0.271402;38.61
1278.99;1246.44;1273.65;1287.16;320.258;1638.9;3651.72;4796.33;4.57379;2.87681;2.84849;0.105186;2.26812;170.472;1.49671;38.62
1277.09;1251.16;1282.39;1296.52;714.369;1485.89;3896.55;4929.05;4.10559;2.50851;2.83232;0.176464;1.63365;170.649;-0.953911;38.63
1278.04;1249.98;1307.53;1317.31;652.94;1279.57;4846.32;4853.54;4.04316;2.54101;2.73533;0.259621;1.70163;170.737;0.239984;38.64
1279.94;1253.52;1327.2;1330.82;443.134;1471.98;4910.4;4297.46;4.06397;2.53018;2.7515;0.271501;1.76961;170.737;-0.545473;38.65
1285.64;1257.06;1333.76;1338.1;54.8173;1460.39;4974.48;4606.39;4.22004;2.67099;2.88082;0.223983;1.12381;170.914;0.239984;38.66
1287.54;1259.42;1314.09;1325.62;-88.9201;1313.18;4433.88;4762;4.3657;2.41102;2.8889;0.105186;1.49769;171.091;2.75345;38.67
1287.54;1264.14;1287.86;1294.44;400.237;1211.18;4305.71;4480.53;4.14721;2.34603;3.05055;0.152705;1.56567;171.445;1.08828;38.68
1285.64;1258.24;1290.04;1300.68;574.116;1226.25;4177.54;3899.29;4.15761;2.42185;3.03438;0.200223;1.70163;171.71;-0.545473;38.69
1287.54;1259.42;1306.44;1316.27;302.872;1243.64;4085.53;3848.95;4.05357;2.53018;3.01013;0.212103;1.70163;171.887;-0.576892;38.7
1287.54;1261.78;1333.76;1338.1;29.3159;1398.96;3909.7;3791.73;4.11599;2.606;3.09904;0.188344;1.05583;171.976;-0.168454;38.71
1292.29;1270.04;1351.24;1358.89;417.632;1788.43;3600.78;3510.27;4.22004;2.40019;3.09096;0.164584;1.20312;172.153;-0.137036;38.72
1297.99;1272.4;1354.52;1369.28;1153.69;1731.63;3400.32;3228.8;4.08478;2.62767;3.08287;0.200223;1.33908;172.33;-0.576892;38.73
1296.09;1277.12;1323.92;1333.94;1363.49;2016.78;3586;2933.6;4.24085;2.67099;3.05863;0.235862;1.49769;172.595;1.90515;38.74
1307.49;1280.66;1305.34;1313.15;1132.83;2136.17;3822.61;2697.9;4.32408;2.85514;3.13945;0.188344;1.76961;172.861;1.05686;38.75
1302.74;1275.94;1317.36;1326.66;754.937;2044.6;3515.34;3029.71;4.3553;2.74682;3.03438;0.200223;2.20014;173.215;0.648421;38.76
1298.94;1280.66;1334.85;1336.02;1285.83;1925.21;3623.78;3565.19;4.07438;2.64933;2.9778;0.247742;2.26812;173.392;-0.60831;38.77
1300.84;1279.48;1346.87;1345.37;836.081;1513.71;3942.56;4240.25;4.14721;2.50851;2.92123;0.259621;2.3361;173.48;-0.985329;38.78
1304.64;1286.57;1342.5;1347.45;374.736;1520.67;4371.43;4620.13;4.07438;2.50851;2.86465;0.200223;2.13216;173.657;-2.24206;38.79
1308.44;1287.75;1338.13;1338.1;11.9298;1512.56;4783.87;5306.63;4.1264;2.64933;2.92931;0.164584;1.63365;173.834;-1.4566;38.8
1309.39;1287.75;1320.64;1329.78;-174.695;1312.03;5130.58;5878.72;4.3761;2.40019;3.03438;0.128945;1.63365;174.011;-1.01675;38.81
1312.23;1291.29;1323.92;1332.9;328.373;1109.17;5505.22;5578.95;4.1368;2.44352;2.96164;0.212103;1.70163;174.277;-0.576892;38.82
1308.44;1290.11;1335.94;1341.22;845.36;1271.45;5590.68;5180.77;4.08478;2.53018;3.03438;0.283381;1.70163;174.542;1.90515;38.83
1318.88;1293.65;1346.87;1352.65;578.756;1092.95;5220.95;5549.2;4.14721;2.81181;2.99397;0.271501;1.41839;174.719;-2.71333;38.84
1315.08;1291.29;1354.52;1357.85;140.592;1011.81;4322.14;5153.32;4.74026;3.44009;2.99397;0.235862;1.33908;174.896;1.4653;38.85
1315.08;1298.37;1354.52;1352.65;241.434;884.302;4016.51;4780.31;4.56338;3.0068;3.00205;0.176464;1.56567;175.073;-0.199872;38.86
1320.78;1298.37;1350.15;1353.69;510.367;637.406;3789.75;4311.2;4.23044;2.64933;2.83232;0.200223;1.56567;175.339;-2.27348;38.87
1317.93;1301.91;1345.78;1354.73;545.139;626.971;3737.17;4311.2;4.05357;2.62767;2.87273;0.164584;1.2711;175.516;-1.01675;38.88
1322.68;1299.55;1353.43;1357.85;237.958;739.411;3638.58;4427.91;4.23044;2.9743;2.67876;0.140825;0.987854;175.693;-0.199872;38.89
1319.83;1300.73;1356.7;1363.04;271.575;1155.54;3635.29;3773.44;4.25125;2.67099;2.5656;0.105186;1.20312;175.87;2.28217;38.9
1322.68;1308.99;1364.35;1371.36;1124.71;1670.2;3589.28;3196.76;4.10559;2.53018;2.41204;0.176464;1.20312;176.047;0.617003;38.91
1326.48;1311.35;1373.1;1375.52;1307.85;1675.99;3157.12;2851.23;4.1264;2.43268;2.41204;0.188344;1.56567;176.224;-0.576892;38.92
1335.03;1316.07;1380.75;1385.91;1280.03;1931;2836.71;2585.77;4.10559;2.48685;2.54136;0.164584;1.83759;176.401;-0.60831;38.93
1334.08;1316.07;1374.19;1385.91;1014.59;2053.87;2734.83;2567.46;4.11599;2.46518;2.29081;0.128945;1.70163;176.666;-1.42519;38.94
1334.08;1323.15;1373.1;1376.56;1231.35;2326.27;3120.98;2411.85;4.05357;2.41102;2.37971;0.140825;1.90557;176.932;-1.4566;38.95
1337.88;1321.97;1373.1;1371.36;1635.89;2214.99;3668.15;3219.64;4.10559;2.42185;2.40396;0.200223;2.4154;177.197;0.617003;38.96
1334.08;1321.97;1374.19;1378.64;1357.7;1934.48;4236.7;4617.83;4.03276;2.38936;2.29889;0.188344;2.3361;177.463;0.994022;38.97
1339.78;1324.33;1373.1;1378.64;795.513;1775.68;4332;5091.53;3.93912;2.55184;2.07258;0.164584;1.90557;177.728;0.177147;38.98
1340.73;1326.7;1373.1;1374.48;400.237;1640.06;4823.31;5572.09;4.1368;2.47601;2.09683;0.152705;2.04152;177.905;0.648421;38.99
1339.78;1330.24;1372;1376.56;645.98;1425.62;5467.44;5853.56;4.1368;2.37852;2.10491;0.212103;2.13216;178.171;2.28217;39
1341.68;1329.06;1368.73;1374.48;665.686;1302.76;5833.87;6553.8;4.15761;2.38936;2.04834;0.200223;1.70163;178.347;1.4653;39.01
1348.33;1333.78;1375.28;1376.56;422.263;1403.6;5881.52;7096.14;4.04316;2.42185;2.12108;0.164584;1.20312;178.613;-1.51944;39.02
1343.58;1330.24;1372;1377.6;-62.2545;1363.03;5664.62;6775.77;4.06397;2.40019;2.18573;0.164584;0.783918;178.79;-0.639728;39.03
1344.53;1337.32;1375.28;1380.71;137.117;1330.57;5618.61;5963.4;4.1264;2.54101;2.21806;0.164584;0.783918;178.967;0.994022;39.04
1350.23;1337.32;1378.56;1381.75;1156.01;1808.14;5544.67;5155.6;4.1264;2.43268;2.18573;0.235862;0.625301;179.144;0.177147;39.05
1350.23;1344.4;1385.12;1389.03;1368.13;2094.44;5036.92;5292.91;3.99114;2.43268;2.10491;0.212103;0.625301;179.321;-3.12177;39.06
1358.78;1344.4;1382.93;1391.11;1157.16;1926.36;4392.8;4858.11;4.06397;2.49768;1.98368;0.176464;0.557322;179.498;1.02544;39.07
1356.88;1346.76;1386.21;1389.03;1586.05;2722.69;4244.91;4272.29;4.08478;2.45435;1.94326;0.152705;0.625301;179.675;-1.04817;39.08
1355.93;1349.12;1390.58;1391.11;1831.79;2600.98;3957.35;3709.36;4.09518;2.38936;1.80587;0.200223;0.851897;179.94;1.84232;39.09
1356.88;1350.3;1391.67;1398.39;1792.38;2446.82;3896.55;3533.16;4.16802;2.48685;1.68463;0.164584;1.05583;180.206;-1.51944;39.1
1366.37;1353.84;1397.14;1400.46;1674.15;2450.3;3857.12;4011.42;4.08478;2.47601;1.5149;0.176464;0.851897;180.383;0.114311;39.11
1363.52;1353.84;1396.05;1398.39;943.882;2219.63;4162.75;4411.88;4.1264;2.3027;1.74121;0.0814269;0.851897;180.648;1.40246;39.12
1361.63;1358.56;1394.95;1400.46;1065.59;1954.18;4741.15;3748.26;4.06397;2.37852;1.77354;0.164584;1.05583;180.914;-0.671146;39.13
1365.42;1357.38;1392.77;1401.5;1210.49;1755.97;5073.08;4260.86;4.11599;2.42185;1.55531;0.176464;1.20312;181.179;0.962604;39.14
1366.37;1362.1;1402.6;1403.58;707.418;1567.04;5069.78;5377.58;4.04316;2.45435;1.80587;0.152705;1.12381;181.356;0.114311;39.15
1369.22;1357.38;1399.32;1401.5;124.362;1312.03;4713.22;5036.6;4.15761;2.40019;1.69271;0.105186;1.05583;181.533;-2.36773;39.16
1369.22;1364.46;1402.6;1403.58;-157.309;1104.54;5142.09;4794.05;4.19923;2.37852;1.68463;0.105186;1.05583;181.71;-1.111;39.17
1371.12;1364.46;1402.6;1406.7;193.915;913.279;5372.13;5043.47;4.23044;2.42185;1.68463;0.117066;0.625301;181.799;-2.77617;39.18
1369.22;1368.01;1410.25;1411.9;505.727;983.987;5068.15;5027.46;4.18882;2.36769;1.71696;0.128945;0.557322;181.887;0.522748;39.19
1377.77;1368.01;1408.07;1411.9;409.517;910.959;4642.56;4839.81;3.95993;2.64933;1.6523;0.140825;0.285408;182.064;0.522748;39.2
1376.82;1369.19;1412.44;1415.02;46.7021;996.742;4585.05;4652.16;4.24085;2.43268;1.53915;0.117066;0.138121;182.33;-1.9593;39.21
1376.82;1373.91;1417.9;1417.1;600.773;879.663;4443.73;3965.65;4.14721;2.43268;1.77354;0.140825;0.625301;182.507;1.37104;39.22
1378.72;1373.91;1422.27;1424.37;1508.39;1416.35;4136.46;3755.13;4.06397;2.33519;1.69271;0.152705;0.783918;182.772;-0.702565;39.23
1386.32;1379.81;1421.18;1425.41;1081.82;1048.9;3671.44;3853.53;4.01195;2.48685;1.61997;0.128945;0.353387;182.949;0.522748;39.24
1383.47;1375.09;1422.27;1422.29;797.833;1403.6;3707.59;3810.04;4.1264;2.50851;1.63614;0.045788;0.353387;183.126;-0.702565;39.25
1382.52;1382.17;1426.64;1424.37;947.366;1831.32;4070.73;3459.92;4.11599;2.45435;1.50682;0.140825;0.715939;183.392;2.62777;39.26
1388.22;1380.99;1426.64;1430.61;1464.34;1694.53;4282.7;3681.9;4.09518;2.47601;1.36134;0.117066;0.919875;183.569;0.962604;39.27
1387.27;1388.07;1428.83;1432.69;1326.4;1534.58;3893.27;4059.48;4.05357;2.46518;1.29668;0.105186;0.783918;183.746;-0.262709;39.28
1392.02;1384.53;1428.83;1428.53;1040.09;1693.38;4271.2;4372.98;4.09518;2.36769;1.29668;0.0339083;0.557322;183.923;0.114311;39.29
1391.07;1391.61;1432.11;1429.57;549.77;1627.31;4621.2;4118.98;4.24085;2.41102;1.24818;0.0695472;0.557322;184.1;-1.17384;39.3
1392.02;1391.61;1427.74;1433.73;1159.48;1452.28;4747.73;4425.62;4.20963;2.42185;1.24818;0.0933065;0.715939;184.365;0.0828924;39.31
1391.07;1393.97;1433.2;1434.77;1113.12;1203.06;4741.15;5343.25;4.02235;2.34603;1.31284;0.128945;0.715939;184.542;-0.702565;39.32
1399.62;1393.97;1433.2;1429.57;673.802;1080.2;4575.18;5118.99;3.99114;2.46518;1.22394;0.0576676;0.353387;184.808;-1.111;39.33
1396.77;1393.97;1434.29;1434.77;105.811;1023.4;4879.18;4844.39;4.24085;2.32436;1.14311;0.0576676;0.489344;184.985;-1.55086;39.34
1394.87;1397.51;1434.29;1437.89;396.762;715.065;5005.7;4528.59;4.15761;2.37852;1.32092;0.128945;0.353387;185.162;0.145729;39.35
1397.72;1398.69;1438.66;1441;949.677;611.905;4718.15;4951.94;3.99114;2.34603;1.30476;0.152705;0.557322;185.338;-1.55086;39.36
1405.32;1402.23;1438.66;1441;1216.28;636.251;4241.62;4597.24;3.97033;2.64933;1.35325;0.105186;0.2061;185.515;-1.111;39.37
1403.42;1402.23;1444.13;1443.08;487.177;920.238;4258.05;3878.69;4.04316;2.45435;1.27243;0.105186;0.138121;185.692;1.77948;39.38
1402.47;1408.13;1447.41;1446.2;760.741;1232.05;4087.16;3688.77;4.18882;2.3027;1.11078;0.0814269;0.2061;185.958;1.37104;39.39
1407.22;1405.77;1455.06;1454.52;1639.37;1411.71;3694.44;3626.97;4.11599;2.43268;1.2886;0.105186;0.421365;186.135;-3.24745;39.4
1410.07;1412.86;1452.87;1456.6;1715.87;1567.04;3201.49;3304.32;4.11599;2.38936;1.33709;0.045788;0.262748;186.312;-0.294127;39.41
1412.92;1411.68;1451.78;1454.52;1226.72;2094.44;3296.79;2972.5;4.16802;2.28103;1.12695;0.0339083;-0.156453;186.577;-1.17384;39.42
1411.02;1417.58;1452.87;1453.48;1087.62;2345.97;4065.8;2748.25;4.30327;2.41102;1.15928;0.045788;0.353387;186.754;-3.21603;39.43
1415.76;1415.22;1460.52;1459.71;1566.35;2293.81;4308.99;3528.57;4.17842;2.31353;1.34517;0.0695472;0.353387;186.931;-0.294127;39.44
1412.92;1422.3;1453.96;1461.79;1510.71;2107.19;3825.89;4064.05;4.1368;2.44352;1.36134;0.0695472;0.489344;187.108;-0.325545;39.45
1420.51;1419.94;1453.96;1456.6;977.498;2042.28;4397.72;4118.98;4.14721;2.46518;1.49874;0.0576676;0.262748;187.285;-0.325545;39.46
1419.56;1423.48;1455.06;1454.52;436.174;1778;5317.91;4464.52;4.3553;2.42185;1.74929;0.0814269;0.262748;187.551;-0.796819;39.47
1418.61;1424.66;1458.33;1460.75;1234.83;1670.2;5723.77;5791.77;4.16802;2.36769;1.70079;0.0933065;0.489344;187.728;3.41323;39.48
1417.66;1429.38;1456.15;1459.71;1207.01;1427.93;5416.5;5839.82;4.1264;2.43268;1.84628;0.140825;0.557322;187.905;0.868349;39.49
1426.21;1427.02;1458.33;1458.67;677.277;1212.34;5278.47;5480.55;4.1264;2.42185;1.86244;0.117066;0.421365;188.082;1.30821;39.5
1422.41;1428.2;1459.43;1459.71;224.048;1423.3;5623.54;5647.6;4.40732;2.29186;1.70888;0.0814269;0.285408;188.17;1.33962;39.51
1423.36;1431.74;1463.8;1466.99;729.444;1335.21;5861.8;5876.44;4.16802;2.43268;1.91902;0.128945;0.421365;188.347;-2.02213;39.52
