datetime,nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2
2024-04-19T09:23:43.533,1627.45,1676.58,1683.83,1667.75,4112.95,2343.15,7502.22,8407.15,18.467,10.6184,-3.25152,-0.382635,-3.99421,212.619,-0.223417
2024-04-19T09:23:43.543,1628.4,1673.04,1679.46,1670.87,3373.42,2754.64,6167.96,6864.8,21.8796,11.9183,-3.36467,-0.453913,-5.00256,212.707,-1.92
2024-04-19T09:23:43.553,1630.3,1680.12,1682.74,1668.79,2905.13,2255.06,5420.32,5754.94,24.3143,13.9223,-3.397,-0.537071,-5.62569,212.884,0.593458
2024-04-19T09:23:43.563,1632.2,1676.58,1678.36,1672.95,2615.34,1834.28,5862.33,5418.56,26.8634,14.1714,-3.4455,-0.489552,-5.41043,212.973,-1.51157
2024-04-19T09:23:43.573,1629.35,1677.76,1682.74,1679.18,2363.8,1490.02,8001.75,6384.24,28.4241,16.5762,-3.48591,-0.299478,-5.55771,213.061,-0.254835
2024-04-19T09:23:43.583,1632.2,1683.66,1686.01,1676.07,1224.36,1222.27,8466.77,6228.63,25.979,16.522,-3.8092,-0.346996,-5.705,213.15,1.0019
2024-04-19T09:23:43.593,1630.3,1681.3,1684.92,1673.99,375.857,869.881,6342.14,4368.2,30.1928,15.298,-3.90619,-0.477672,-5.34245,213.327,-1.92
2024-04-19T09:23:43.603,1641.7,1686.02,1689.29,1675.03,717.81,999.706,5842.61,3590.16,39.8169,19.4467,-4.20524,-0.430154,-4.91192,213.415,1.85019
2024-04-19T09:23:43.613,1636.95,1681.3,1691.48,1688.54,1078.3,859.455,5030.88,3489.46,40.8782,25.4586,-5.00539,-0.370756,-5.07053,213.592,-1.48015
2024-04-19T09:23:43.623,1636,1690.74,1693.66,1688.54,1383.16,660.077,4779.48,2663.36,43.2608,26.1302,-5.84595,-0.442033,-5.20649,213.681,0.593458
2024-04-19T09:23:43.633,1634.1,1683.66,1699.13,1687.5,2167.9,981.165,3795.21,942.508,54.7577,27.6359,-7.05022,-0.442033,-5.62569,213.769,-2.32844
2024-04-19T09:23:43.643,1638.85,1688.38,1699.13,1679.18,2703.43,1260.51,2957.19,207.953,65.3703,34.8611,-8.51312,-0.430154,-6.05622,213.946,-3.58517
2024-04-19T09:23:43.653,1636.95,1686.02,1675.09,1669.83,2529.56,889.587,2235.83,667.917,63.6744,39.7898,-10.2508,-0.525191,-6.97394,213.946,-1.95142
2024-04-19T09:23:43.663,1637.9,1689.56,1670.72,1661.51,2602.58,970.73,2875.03,706.817,70.8222,38.3816,-12.1502,-0.643987,-8.54877,214.123,-1.07171
2024-04-19T09:23:43.673,1640.75,1683.66,1671.81,1655.28,3973.86,1754.3,4422.9,436.788,88.5514,37.9374,-13.8071,-0.703385,-9.74973,214.123,-1.54298
2024-04-19T09:23:43.683,1635.05,1677.76,1671.81,1661.51,4974.2,1661.57,5078.53,1260.6,94.0658,41.7504,-15.3427,-0.845941,-11.2566,214.123,0.153603
2024-04-19T09:23:43.693,1638.85,1682.48,1672.9,1652.16,5150.39,853.659,5389.09,2569.54,91.5895,41.4363,-16.5793,-1.07165,-12.9447,214.123,0.530622
2024-04-19T09:23:43.703,1631.25,1677.76,1673.99,1654.24,5732.29,1586.23,5962.56,2860.16,94.4924,35.6843,-16.8218,-1.24985,-14.9274,214.123,1.0019
2024-04-19T09:23:43.713,1637.9,1677.76,1677.27,1650.08,5492.35,2076.55,6425.94,3812.12,92.5467,34.5794,-17.0562,-1.28549,-16.9895,214.035,-0.663273
2024-04-19T09:23:43.723,1632.2,1671.86,1669.62,1654.24,4698.33,1536.39,7434.85,5397.96,78.2822,35.2727,-16.8298,-1.3924,-18.6096,213.946,2.22721
2024-04-19T09:23:43.733,1636,1676.58,1660.88,1637.61,4262.49,954.499,9219.35,7082.19,71.6234,27.5709,-16.0701,-1.46368,-19.7539,213.769,-1.07171
2024-04-19T09:23:43.743,1628.4,1669.5,1659.79,1636.57,4691.37,1445.97,10979.2,5775.53,72.8927,23.0972,-15.2619,-1.5112,-20.2524,213.592,0.56204
2024-04-19T09:23:43.753,1625.55,1667.14,1676.18,1652.16,4495.47,1496.97,11150.1,6372.8,65.6512,25.5995,-14.4294,-1.47556,-20.0372,213.504,4.39507
2024-04-19T09:23:43.763,1627.45,1668.32,1672.9,1649.04,4301.9,1353.25,10507.6,7063.89,55.1843,23.1622,-13.8555,-1.64188,-20.3997,213.238,-1.44873
2024-04-19T09:23:43.773,1626.5,1667.14,1670.72,1642.8,4679.78,1107.51,8861.14,4681.7,62.1345,17.4211,-13.2575,-1.6894,-19.8899,213.15,-1.92
2024-04-19T09:23:43.783,1631.25,1665.96,1663.07,1638.65,5792.57,1399.61,7914.66,2887.62,73.6626,21.4074,-12.7968,-1.5706,-19.8899,212.884,0.624877
2024-04-19T09:23:43.793,1625.55,1663.6,1664.16,1646.96,5791.4,1171.26,7009.27,2587.84,72.7575,27.5709,-12.6755,-1.54684,-20.2524,212.796,1.88161
2024-04-19T09:23:43.803,1624.6,1668.32,1665.25,1641.76,5145.76,956.819,5969.14,1407.05,72.258,27.441,-12.5462,-1.65376,-20.8302,212.707,-1.04029
2024-04-19T09:23:43.813,1619.85,1661.24,1661.97,1638.65,5418.16,1091.28,4710.46,-636.457,81.2267,26.2927,-12.8695,-1.63,-21.1701,212.619,0.56204
2024-04-19T09:23:43.823,1629.35,1664.78,1667.44,1636.57,5565.38,822.363,4371.96,-1478.57,90.778,29.055,-13.2979,-1.46368,-21.68,212.53,2.32146
2024-04-19T09:23:43.833,1624.6,1658.88,1656.51,1639.68,5058.82,679.791,4442.62,-1194.82,88.3641,33.572,-13.5807,-1.54684,-22.5977,212.442,0.153603
2024-04-19T09:23:43.843,1626.5,1662.42,1653.23,1632.41,4303.06,718.039,4482.06,-1400.77,86.252,32.5105,-13.9525,-1.64188,-23.1642,212.442,0.593458
2024-04-19T09:23:43.853,1619.85,1656.52,1640.12,1619.93,4556.91,489.684,4090.98,-1929.38,92.8589,30.019,-14.292,-1.58248,-23.81,212.265,3.10692
2024-04-19T09:23:43.863,1619.85,1656.52,1643.4,1618.9,4573.14,298.43,3609.53,-1705.13,96.053,32.8896,-14.5425,-1.59436,-24.8636,212.265,3.95521
2024-04-19T09:23:43.873,1620.8,1652.98,1648.86,1626.17,4253.21,347.113,3925.02,-885.883,88.8219,33.637,-14.7769,-1.79631,-25.7247,212.088,3.54678
2024-04-19T09:23:43.883,1618.9,1654.16,1656.51,1630.33,4298.42,220.771,4606.94,-835.542,92.2346,29.8024,-14.7527,-1.90323,-26.2799,211.999,1.44175
2024-04-19T09:23:43.893,1624.6,1650.61,1657.6,1629.29,5021.73,29.5088,4989.8,-956.827,99.9131,29.4233,-14.6961,-1.86759,-26.9936,211.822,1.88161
2024-04-19T09:23:43.903,1617,1648.25,1652.14,1634.49,5444.82,-23.8132,5471.25,59.1983,97.7698,32.4455,-14.8254,-1.93887,-27.2882,211.734,4.39507
2024-04-19T09:23:43.913,1617.95,1650.61,1652.14,1625.13,5357.88,-386.615,6384.87,1004.3,93.1606,31.1673,-14.6799,-2.1527,-27.2882,211.645,2.25863
2024-04-19T09:23:43.923,1615.1,1648.25,1647.77,1622.01,6096.27,-401.69,7032.27,901.327,93.8265,28.5458,-14.5668,-2.11706,-26.5744,211.557,1.47317
2024-04-19T09:23:43.933,1626.5,1648.25,1651.04,1620.97,8317.19,-118.858,8092.13,1594.7,107.737,25.2962,-14.0657,-2.12894,-25.5094,211.557,5.27478
2024-04-19T09:23:43.943,1618.9,1644.71,1644.49,1633.45,8845.77,-648.586,8828.27,3505.48,109.194,30.5607,-13.7101,-2.2715,-24.2178,211.468,1.03331
2024-04-19T09:23:43.953,1617.95,1649.43,1652.14,1627.21,7916.13,121.078,9492.11,4288.1,89.311,36.1068,-13.217,-2.41405,-22.3144,211.38,3.95521
2024-04-19T09:23:43.963,1605.61,1642.35,1648.86,1628.25,6826.53,-201.157,10075.4,3768.64,83.0891,27.1377,-12.6755,-2.41405,-20.2524,211.203,4.39507
2024-04-19T09:23:43.973,1613.2,1645.89,1652.14,1628.25,6311.87,-1414.77,10044.2,4507.79,89.8104,24.6029,-12.0855,-2.41405,-18.0545,211.114,4.39507
2024-04-19T09:23:43.983,1608.46,1641.17,1640.12,1624.09,6734.96,-1147.02,11302.9,6567.31,80.1446,30.9723,-11.835,-2.43781,-15.5619,210.937,4.83493
2024-04-19T09:23:43.993,1603.71,1647.07,1637.93,1622.01,5900.37,-283.455,13670.7,7873.97,74.8071,28.6217,-11.7946,-2.52097,-13.228,210.76,4.36365
2024-04-19T09:23:44.003,1605.61,1641.17,1636.84,1623.05,6106.69,-42.3548,11884.6,5022.67,86.7202,24.1913,-11.5278,-2.46157,-10.6108,210.583,3.95521
2024-04-19T09:23:44.013,1601.81,1643.53,1635.75,1627.21,6667.72,-30.7641,7977.11,2992.89,90.0289,30.0299,-11.6572,-2.41405,-9.53446,210.495,3.13834
2024-04-19T09:23:44.023,1601.81,1642.35,1636.84,1620.97,5589.71,68.9204,7025.7,3420.81,80.3735,33.442,-11.8188,-2.39029,-8.96798,210.318,-0.191999
2024-04-19T09:23:44.033,1595.16,1642.35,1630.28,1617.86,5634.92,402.755,7111.15,1395.6,89.2173,27.441,-11.8107,-2.30714,-8.96798,210.141,2.32146
2024-04-19T09:23:44.043,1606.56,1638.81,1630.28,1612.66,6826.53,970.73,6342.14,258.294,98.6333,30.214,-11.9643,-1.98639,-9.60244,210.052,5.24336
2024-04-19T09:23:44.053,1600.86,1635.27,1619.35,1616.82,6000.06,285.675,4633.23,27.166,87.9168,35.1535,-12.1017,-1.83195,-10.962,209.875,2.35288
2024-04-19T09:23:44.063,1599.91,1639.99,1622.63,1608.5,5377.59,428.256,4422.9,429.921,83.9631,31.1673,-12.2957,-1.92699,-12.3103,209.787,2.32146
2024-04-19T09:23:44.073,1593.26,1631.73,1619.35,1610.58,5167.79,860.61,4519.85,-515.172,86.3873,29.0983,-12.2714,-1.80819,-13.5905,209.698,3.95521
2024-04-19T09:23:44.083,1600.86,1635.27,1624.82,1609.54,5297.61,629.945,3905.3,-597.557,88.8636,30.1165,-12.4896,-1.70128,-15.358,209.61,1.88161
2024-04-19T09:23:44.093,1595.16,1628.19,1618.26,1611.62,4831.63,359.868,4123.85,320.078,83.4012,33.4962,-12.9988,-1.74879,-16.7062,209.521,4.39507
2024-04-19T09:23:44.103,1598.96,1632.91,1619.35,1606.42,4048.05,589.377,4784.4,647.315,85.8255,31.1889,-13.5323,-1.79631,-17.7825,209.344,2.32146
2024-04-19T09:23:44.113,1592.31,1625.83,1620.45,1609.54,4196.42,702.964,4907.64,-419.063,99.1015,32.1747,-14.5021,-1.74879,-18.281,209.167,3.5782
2024-04-19T09:23:44.123,1593.26,1627.01,1619.35,1608.5,4294.95,216.132,4799.19,894.459,98.9351,40.7755,-15.9408,-1.70128,-19.1988,209.079,1.91303
2024-04-19T09:23:44.133,1591.36,1622.29,1619.35,1604.34,4093.25,-89.8815,5863.97,2180.52,92.1202,43.3103,-17.7593,-1.82007,-19.618,208.902,1.03331
2024-04-19T09:23:44.143,1591.36,1625.83,1618.26,1602.26,3817.37,-162.909,6683.92,1583.26,99.1015,39.7356,-19.4081,-1.91511,-19.55,208.813,3.5782
2024-04-19T09:23:44.153,1594.21,1618.75,1619.35,1602.26,4203.37,-230.133,6932.04,542.046,115.301,38.8257,-21.1458,-1.84383,-19.482,208.636,2.32146
2024-04-19T09:23:44.163,1588.51,1616.39,1617.17,1605.38,4536.04,-515.285,7280.4,2251.46,110.671,46.5275,-22.9724,-1.90323,-18.9948,208.548,3.16976
2024-04-19T09:23:44.173,1581.86,1603.4,1620.45,1599.15,4549.96,-757.541,7921.23,2455.13,100.537,45.5417,-24.4838,-1.96263,-19.1988,208.371,2.76132
2024-04-19T09:23:44.183,1576.16,1586.88,1618.26,1597.07,4587.05,-929.098,8001.75,745.716,114.334,34.8502,-25.5911,-1.97451,-18.6323,208.282,1.88161
2024-04-19T09:23:44.193,1586.61,1576.26,1618.26,1592.91,5500.46,-645.102,7886.73,715.965,127.308,33.9187,-25.971,-1.96263,-18.7002,208.194,-1.44873
2024-04-19T09:23:44.203,1579.01,1576.26,1608.43,1599.15,5754.31,-560.492,7748.7,1786.92,115.385,39.1832,-26.3913,-2.06954,-18.7002,208.017,4.45791
2024-04-19T09:23:44.213,1580.91,1580.98,1610.61,1590.83,5561.89,-162.909,7482.51,1175.93,110.359,32.6188,-26.3508,-2.28338,-19.8899,207.84,3.16976
2024-04-19T09:23:44.223,1576.16,1580.98,1609.52,1590.83,6289.84,622.985,7186.74,-384.738,119.151,27.7768,-25.8336,-2.2715,-20.8302,207.663,1.50459
2024-04-19T09:23:44.233,1583.76,1589.24,1611.7,1586.67,6521.67,857.135,6876.17,-371.003,123.115,28.4267,-25.4295,-2.36654,-22.9602,207.486,0.247857
2024-04-19T09:23:44.243,1579.01,1586.88,1602.96,1585.63,6876.37,1017.09,6688.85,31.7404,117.715,29.9865,-24.993,-2.59225,-25.2942,207.309,2.35288
2024-04-19T09:23:44.253,1581.86,1590.42,1606.24,1581.47,6673.52,1193.28,6785.8,-46.0591,115.52,27.441,-24.403,-2.61601,-27.934,207.044,1.94444
2024-04-19T09:23:44.263,1574.26,1584.52,1602.96,1582.51,6797.55,1372.95,6909.03,-746.3,121.284,25.3612,-23.9666,-2.49721,-29.6901,206.867,1.91303
2024-04-19T09:23:44.273,1577.11,1586.88,1605.15,1581.47,7109.36,1258.19,7078.28,-133.019,125.799,27.8851,-23.4816,-2.52097,-31.3443,206.69,-0.5376
2024-04-19T09:23:44.283,1577.11,1578.62,1605.15,1578.36,6521.67,851.339,7510.44,1093.54,112.669,32.4238,-23.1502,-2.56849,-32.7605,206.513,1.09615
2024-04-19T09:23:44.293,1575.21,1577.44,1606.24,1576.28,6146.1,534.9,8028.04,958.536,109.017,27.6576,-22.5845,-2.62789,-33.7462,206.424,1.09615
2024-04-19T09:23:44.303,1575.21,1569.18,1602.96,1576.28,6231.88,-13.3782,8609.73,482.555,107.862,29.0116,-22.2531,-2.43781,-33.1117,206.247,1.94444
2024-04-19T09:23:44.313,1567.61,1566.81,1601.87,1579.4,5869.06,-506.014,8688.6,1361.28,95.9594,32.543,-22.1884,-2.40217,-32.6019,206.07,1.09615
2024-04-19T09:23:44.323,1566.66,1553.83,1604.05,1572.12,5126.06,-1041.53,8966.3,2429.95,85.2012,32.2505,-22.0349,-2.46157,-30.8344,205.893,4.01805
2024-04-19T09:23:44.333,1561.91,1549.11,1597.5,1571.08,4713.4,-1377.68,9365.59,1986.01,83.4949,28.5025,-21.9864,-2.36654,-29.2823,205.716,1.53601
2024-04-19T09:23:44.343,1564.76,1537.31,1596.4,1572.12,4944.07,-1472.73,8897.28,949.375,86.6474,28.1234,-21.9217,-2.23586,-26.9936,205.451,2.32146
2024-04-19T09:23:44.353,1560.01,1538.49,1588.76,1575.24,4922.05,-1582.85,8619.58,1560.38,84.3376,30.3657,-21.9783,-2.3309,-24.6597,205.274,3.20118
2024-04-19T09:23:44.363,1556.22,1531.41,1587.66,1569,4896.54,-1675.58,8151.28,1361.28,83.3284,28.9141,-22.1076,-2.29526,-23.0962,205.008,5.74606
2024-04-19T09:23:44.373,1557.17,1545.57,1587.66,1570.04,5131.85,-1610.67,7431.57,-151.328,88.2185,27.5709,-22.0106,-2.25962,-21.748,204.743,4.01805
2024-04-19T09:23:44.383,1565.71,1555.01,1587.66,1565.88,6132.19,-657.857,6591.9,-757.742,90.8092,28.9358,-21.8975,-2.24774,-21.3854,204.566,4.89776
2024-04-19T09:23:44.393,1560.01,1565.63,1576.73,1572.12,5804.16,-487.464,5596.13,-936.236,91.4022,29.3366,-21.8086,-2.35466,-21.68,204.3,3.67245
2024-04-19T09:23:44.403,1560.01,1571.54,1581.11,1562.76,5292.98,-843.315,5449.89,-1009.46,92.5363,29.2608,-21.8651,-2.44969,-23.0962,204.123,6.62577
2024-04-19T09:23:44.413,1553.37,1578.62,1578.92,1564.84,5942.1,208.017,5451.53,-1471.71,97.4889,29.1741,-21.9783,-2.44969,-24.3765,204.035,3.64103
2024-04-19T09:23:44.423,1563.81,1573.9,1582.2,1561.72,6142.63,61.9609,5719.37,-1432.81,104.73,29.3583,-21.9702,-2.44969,-25.4301,203.946,7.00279
2024-04-19T09:23:44.433,1559.06,1575.08,1575.64,1564.84,5920.08,-300.841,5979,-68.9427,109.652,31.1348,-22.051,-2.56849,-26.9257,203.858,5.71464
2024-04-19T09:23:44.443,1560.96,1571.54,1577.83,1561.72,6190.16,334.358,6751.29,370.419,111.597,31.4164,-22.2127,-2.66353,-28.3419,203.858,2.82416
2024-04-19T09:23:44.453,1553.37,1572.72,1581.11,1561.72,6459.07,239.313,7380.62,-107.842,119.421,29.7157,-22.3905,-2.65165,-28.6365,203.858,2.82416
2024-04-19T09:23:44.463,1559.06,1566.81,1581.11,1558.61,6909.98,167.449,7467.71,635.873,124.603,31.6331,-22.4067,-2.72292,-29.1236,203.769,7.44264
2024-04-19T09:23:44.473,1555.27,1566.81,1580.01,1562.76,6875.21,-333.302,8287.66,1429.94,121.471,34.2328,-22.8189,-2.7942,-29.4182,203.769,2.41572
2024-04-19T09:23:44.483,1556.22,1567.99,1578.92,1556.53,6417.35,-477.038,9166.77,1336.11,121.273,32.4455,-23.2149,-2.77044,-29.2823,203.681,5.36904
2024-04-19T09:23:44.493,1552.42,1565.63,1577.83,1558.61,7101.25,-288.095,9523.34,631.299,125.019,32.8463,-23.7079,-2.65165,-28.4099,203.592,1.56743
2024-04-19T09:23:44.503,1551.47,1562.09,1578.92,1554.45,6721.05,-1325.53,9851.97,2196.54,117.049,38.2299,-24.209,-2.62789,-26.869,203.504,7.85108
2024-04-19T09:23:44.513,1547.67,1560.91,1576.73,1556.53,6099.74,-1515.61,10400.8,3205.71,100.184,41.1221,-24.9445,-2.65165,-25.5887,203.327,2.79274
2024-04-19T09:23:44.523,1545.77,1560.91,1571.27,1556.53,5547.98,-1520.25,10376.1,2368.17,96.823,35.0344,-25.7366,-2.65165,-23.9573,203.15,2.3843
2024-04-19T09:23:44.533,1544.82,1560.91,1574.55,1555.49,5813.43,-1531.85,9851.97,1590.11,104.231,34.8177,-26.5367,-2.55661,-21.612,202.973,3.60961
2024-04-19T09:23:44.543,1540.07,1558.55,1565.81,1555.49,5847.05,-1584,9161.84,2654.21,95.1166,41.3496,-27.345,-2.55661,-19.8446,202.884,7.44264
2024-04-19T09:23:44.553,1538.17,1556.19,1563.62,1553.41,5509.73,-1601.4,9020.52,2860.16,84.7434,38.4791,-28.2421,-2.58037,-18.1224,202.707,5.36904
2024-04-19T09:23:44.563,1537.22,1557.37,1564.71,1551.33,5332.38,-1535.32,8382.97,905.901,95.7305,31.7414,-28.8725,-2.52097,-17.5673,202.442,4.52074
2024-04-19T09:23:44.573,1540.07,1555.01,1564.71,1550.29,5784.45,-965.026,7147.3,-20.8826,102.816,35.0561,-29.3656,-2.44969,-17.1367,202.265,2.79274
2024-04-19T09:23:44.583,1535.32,1553.83,1554.88,1552.37,5812.27,-348.368,6504.81,118.7,99.6322,35.4785,-29.6646,-2.54473,-17.7825,202.176,3.60961
2024-04-19T09:23:44.593,1535.32,1552.65,1557.06,1545.09,5605.94,-574.402,6407.87,585.531,101.786,31.9905,-29.9717,-2.60413,-19.0628,201.999,4.9606
2024-04-19T09:23:44.603,1533.42,1555.01,1558.16,1545.09,6535.58,410.87,6332.28,-618.148,110.099,29.4233,-29.802,-2.67541,-20.479,201.911,4.48933
2024-04-19T09:23:44.613,1541.97,1547.93,1558.16,1541.97,6958.67,584.738,6273.13,-1185.66,113.522,30.6256,-29.7293,-2.68729,-22.4731,201.822,2.82416
2024-04-19T09:23:44.623,1536.27,1551.47,1550.51,1545.09,7154.57,655.446,6002,-1030.05,113.678,30.3007,-29.6808,-2.82984,-25.3168,201.734,3.67245
2024-04-19T09:23:44.633,1536.27,1545.57,1554.88,1538.86,7025.9,815.403,6570.54,-96.4006,113.689,31.2214,-29.5514,-2.86548,-27.934,201.734,5.36904
2024-04-19T09:23:44.643,1535.32,1547.93,1557.06,1537.82,7072.27,654.282,7285.33,-439.665,113.044,30.4415,-29.3817,-2.81796,-29.9167,201.645,4.52074
2024-04-19T09:23:44.653,1542.92,1540.85,1563.62,1535.74,7626.34,147.744,7627.11,-396.18,116.206,30.0407,-29.2039,-2.72292,-31.3443,201.557,4.55216
2024-04-19T09:23:44.663,1537.22,1542.03,1555.97,1540.94,7413.06,-238.248,9214.42,1853.29,114.365,32.3913,-29.2039,-2.7942,-32.262,201.468,4.55216
2024-04-19T09:23:44.673,1535.32,1537.31,1555.97,1534.7,7138.34,-428.347,10310.4,2642.77,110.9,32.4888,-29.1392,-2.80608,-32.6245,201.38,3.67245
2024-04-19T09:23:44.683,1527.72,1538.49,1558.16,1534.7,6641.07,-759.861,10420.5,1812.09,108.445,32.348,-29.1069,-2.78232,-31.6388,201.203,4.55216
2024-04-19T09:23:44.693,1536.27,1533.77,1560.34,1529.5,6845.08,-999.806,10363,2464.28,100.954,32.9438,-29.3251,-2.71104,-29.9847,201.026,4.55216
2024-04-19T09:23:44.703,1527.72,1536.13,1549.41,1536.78,6540.22,-1209.61,10864.2,3816.7,97.3016,31.7089,-29.4464,-2.80608,-28.7044,200.849,3.23259
2024-04-19T09:23:44.713,1525.82,1531.41,1557.06,1531.58,5913.12,-1064.72,11043.3,3590.16,96.2403,30.734,-29.4464,-2.78232,-26.937,200.672,5.40046
2024-04-19T09:23:44.723,1518.22,1533.77,1554.88,1531.58,5741.56,-787.682,10611.1,1768.61,101.796,30.019,-29.7293,-2.77044,-25.3168,200.495,5.74606
2024-04-19T09:23:44.733,1527.72,1529.05,1553.79,1526.38,6040.62,-756.386,10415.6,1919.64,101.443,32.5105,-29.6646,-2.72292,-24.1045,200.318,6.21733
2024-04-19T09:23:44.743,1522.97,1532.59,1548.32,1533.66,6228.4,-892.006,9520.05,2494.03,101.682,31.3839,-29.8182,-2.82984,-23.3228,200.141,5.77747
2024-04-19T09:23:44.753,1522.02,1527.87,1547.23,1528.46,5763.58,-548.901,8989.3,1159.91,105.854,31.1673,-29.9798,-2.7942,-22.9602,199.964,6.62577
2024-04-19T09:23:44.763,1516.32,1531.41,1548.32,1531.58,5997.74,-31.9198,8636.01,47.768,112.659,30.6798,-30.3274,-2.74668,-23.0962,199.876,3.67245
2024-04-19T09:23:44.773,1523.92,1524.32,1546.14,1525.34,6556.45,-259.118,8254.8,139.302,116.102,31.4381,-30.4324,-2.69916,-23.5947,199.787,3.70387
2024-04-19T09:23:44.783,1520.12,1529.05,1547.23,1537.82,6558.76,-267.225,7609.03,553.488,117.663,31.6114,-30.4405,-2.77044,-24.8863,199.699,7.06562
2024-04-19T09:23:44.793,1522.97,1525.5,1546.14,1535.74,5927.03,82.8309,7669.83,-284.043,116.404,32.6405,-30.6991,-2.80608,-26.1666,199.522,4.9606
2024-04-19T09:23:44.803,1515.37,1527.87,1547.23,1534.7,6295.64,161.654,8057.62,-933.943,118.485,31.2323,-30.5132,-2.7348,-27.2202,199.433,4.11231
2024-04-19T09:23:44.813,1522.02,1521.96,1545.04,1527.42,6215.66,-363.434,7714.2,-679.931,116.248,33.897,-30.7476,-2.63977,-28.0813,199.433,5.36904
2024-04-19T09:23:44.823,1518.22,1526.68,1545.04,1528.46,5924.71,-499.055,7612.31,36.3263,109.766,34.5036,-31.1033,-2.68729,-28.7951,199.345,2.44714
2024-04-19T09:23:44.833,1519.17,1520.78,1543.95,1524.3,5282.54,-508.334,8519.35,212.527,106.51,33.5937,-31.3457,-2.59225,-29.067,199.256,4.11231
2024-04-19T09:23:44.843,1511.57,1523.14,1545.04,1530.54,5283.7,-726.245,8619.58,-634.164,105.906,34.2761,-31.6852,-2.53285,-28.8631,199.079,4.52074
2024-04-19T09:23:44.853,1514.42,1518.42,1540.67,1528.46,5361.37,-1271.04,7916.3,120.993,95.6161,37.58,-32.0085,-2.37841,-28.2966,199.079,5.77747
2024-04-19T09:23:44.863,1511.57,1518.42,1540.67,1534.7,5035.64,-1471.57,8246.58,1159.91,83.5781,36.6376,-32.6227,-2.44969,-27.2882,198.991,2.44714
2024-04-19T09:23:44.873,1515.37,1517.24,1539.58,1530.54,4269.45,-1564.31,8304.09,731.982,83.4324,31.1673,-33.2127,-2.30714,-26.0873,198.814,6.24875
2024-04-19T09:23:44.883,1506.83,1519.6,1539.58,1527.42,4709.92,-1592.13,8172.64,-48.3521,96.3444,30.6798,-33.528,-2.35466,-24.9543,198.725,4.58358
2024-04-19T09:23:44.893,1509.67,1516.06,1531.93,1519.11,5051.87,-1528.37,7544.94,853.267,89.4878,37.2117,-33.9159,-2.46157,-23.8893,198.637,2.79274
2024-04-19T09:23:44.903,1505.88,1517.24,1535.21,1528.46,5107.51,-1293.06,7733.91,1095.84,84.2232,33.2796,-34.1422,-2.46157,-23.0962,198.548,3.29543
2024-04-19T09:23:44.913,1509.67,1512.52,1535.21,1528.46,4629.94,-1056.6,7632.03,-114.71,91.6416,28.9466,-34.3039,-2.42593,-22.745,198.371,7.94534
2024-04-19T09:23:44.923,1503.98,1516.06,1537.39,1531.58,5527.12,-788.838,7377.34,-1089.55,100.683,30.9615,-34.4655,-2.40217,-22.745,198.194,4.55216
2024-04-19T09:23:44.933,1508.72,1512.52,1528.65,1526.38,6067.28,-706.539,6846.59,-666.208,94.8357,33.8103,-34.4332,-2.44969,-22.745,198.194,6.24875
2024-04-19T09:23:44.943,1505.88,1512.52,1529.74,1529.5,5864.43,-882.736,7364.2,683.933,93.7537,29.7482,-34.3039,-2.59225,-23.8893,198.106,4.58358
2024-04-19T09:23:44.953,1509.67,1510.16,1535.21,1529.5,5855.16,-180.295,8026.4,679.347,97.5201,29.6616,-34.5382,-2.71104,-24.6031,198.017,4.58358
2024-04-19T09:23:44.963,1504.93,1512.52,1535.21,1526.38,6168.13,-279.98,7954.1,-581.541,98.4461,30.2574,-34.5059,-2.68729,-25.0223,197.929,6.21733
2024-04-19T09:23:44.973,1505.88,1506.62,1527.56,1526.38,6660.77,-910.548,7873.58,674.773,96.9894,30.4415,-34.6029,-2.65165,-25.3848,197.929,3.73529
2024-04-19T09:23:44.983,1505.88,1511.34,1530.84,1528.46,6827.68,-404.01,8857.85,2077.55,97.5617,29.9649,-34.3766,-2.84172,-26.4385,197.84,3.73529
2024-04-19T09:23:44.993,1508.72,1506.62,1531.93,1526.38,6156.54,-176.82,9464.18,1324.67,97.8218,29.5857,-34.32,-2.82984,-26.5065,197.752,7.06562
2024-04-19T09:23:45.003,1502.08,1508.98,1535.21,1525.34,6871.73,-106.103,9329.44,640.447,101.141,29.8782,-34.3685,-2.80608,-26.801,197.663,2.0387
2024-04-19T09:23:45.013,1503.98,1504.26,1527.56,1528.46,6772.05,-821.298,9401.74,2054.66,92.5051,33.8103,-34.3604,-2.80608,-26.1666,197.663,2.50997
2024-04-19T09:23:45.023,1502.08,1506.62,1529.74,1528.46,6607.45,-878.096,9705.73,2077.55,89.7687,29.6399,-34.4332,-2.81796,-26.2345,197.575,3.35827
2024-04-19T09:23:45.033,1503.98,1501.9,1528.65,1524.3,5922.39,-548.901,9919.34,1038.63,91.3918,29.12,-34.3281,-2.7348,-26.2345,197.486,2.50997
2024-04-19T09:23:45.043,1498.28,1505.44,1534.12,1522.23,6037.15,-623.085,10021.2,1134.74,86.9387,32.413,-34.5544,-2.7348,-24.9543,197.398,-0.851782
2024-04-19T09:23:45.053,1499.23,1501.9,1523.19,1527.42,5937.46,-1542.28,9474.04,2748.04,70.3228,35.4893,-34.5302,-2.48533,-23.1868,197.309,3.32685
