t;nwl1;nwl2;nwl3;nwl4;fprd1;fprd2;fprd3;fprd4;pstr1;pstr3;astrw;g2;ny;vcrf;v2
12.59;1479.7039902672673;1480.206287487757;1529.45824583384;1526.743217166913;4208.776977030033;-917.7965139571803;7570.7835964210435;2177.741773644862;69.82267668072525;27.313889184675148;-19.84754433428171;-2.0266927688592493;-20.774152542108286;194.06748703223082;2.9888658052075354
12.6;1480.6671477102284;1479.168646377571;1530.8767309793839;1528.0726420176097;4203.414078003272;-912.3519221015747;7557.139852726132;2182.318987318727;69.66790912748672;27.382821684579188;-19.880512391546276;-2.024447837797377;-20.3099779140578;194.2368944194738;2.9770070414455545
12.61;1481.6073238603708;1477.1630941289811;1532.2688258323785;1529.3606501223517;4193.605980495674;-904.5302644044093;7530.402658640572;2184.867262142563;69.8657144342594;27.506289571752678;-19.960032307306385;-2.020453437645738;-19.65323048711742;194.40880448405397;2.963216662974943
12.62;1482.5931185654292;1476.7825848652524;1533.6257219257175;1530.6125472646213;4188.936582979558;-900.2197885738387;7498.065627907561;2188.23855895584;70.33899896565276;27.59309073253655;-19.98324233537493;-2.018926782028243;-19.29978650099703;194.559632479593;2.950631518130314
12.63;1483.6221971440257;1478.0509329315094;1534.908585182804;1531.785872735224;4190.147532869122;-900.6355367406832;7460.309118373587;2192.3546917240037;71.14518530311551;27.641555885062477;-19.954112760316402;-2.0200614637870826;-19.249851976340036;194.690555167155;2.939088522437399
12.64;1484.674786573486;1479.8678110540384;1536.2017968494497;1532.955226746034;4191.588538197124;-899.910791857592;7409.078735375154;2196.0992005009166;72.36817720474242;27.694271263366165;-19.91014258024219;-2.0217137264112854;-19.320974719205946;194.80228704957918;2.9274990638628147
12.65;1485.7676521958344;1482.8737080716326;1537.4947369308172;1534.1103969602293;4195.731980640521;-899.6168943338008;7345.536156850776;2200.1339836900743;74.02818859494849;27.728886455469087;-19.82761500871313;-2.0249528959866994;-19.637572882485443;194.88831433141817;2.9165710749308844
12.66;1486.8419088245178;1485.1199931667093;1538.6885638294514;1535.1695831804207;4197.434691986709;-897.9666558558938;7309.059842455254;2202.1246328002912;75.28649544536242;27.80911103312183;-19.796682197479875;-2.0271281071464284;-19.896728571718572;194.99163410735176;2.9035361699416447
12.67;1487.8953987633897;1486.463577379151;1539.788949134565;1536.137530884932;4196.025237735111;-894.081202385613;7302.112761226819;2201.89133974278;76.09449151606688;27.940634218292743;-19.823807107329625;-2.0279834511683887;-20.087010453191546;195.11321181727186;2.8882000382241197
12.68;1488.9715473959304;1488.3954606508714;1540.8345740317604;1537.0433699123648;4196.071669266674;-889.9907567331944;7306.516681545318;2201.1085023739115;76.88975467284118;28.07386279513269;-19.845818923533173;-2.029712312171853;-20.466278423147585;195.2258441399204;2.8724804501388768
12.69;1490.0578340046645;1490.469918285615;1541.8044178670536;1537.8693711600886;4196.331101861265;-884.9735966153269;7332.9135700179;2199.221014664052;77.45507399659228;28.22379422474523;-19.88411934953088;-2.0316995025060742;-20.97523817568562;195.33905279234222;2.855719363839814
12.7;1491.1376746790008;1492.2039263978863;1542.9005923393663;1538.85331915551;4195.83633902294;-888.2126510556515;7360.052071856802;2207.700845351327;78.18645021695545;28.344000387191347;-19.908887854708198;-2.0333192753079072;-21.370758330561266;195.4595014679964;2.842375858367476
12.71;1492.2143132242727;1493.7055495491572;1544.1430324073817;1540.0179739920272;4195.030495504818;-900.7710377700425;7386.82424096764;2227.8740175805765;79.1213694508863;28.42459504516517;-19.911824075046756;-2.034760348551306;-21.665860084841885;195.58571409390888;2.8330630581867284
12.72;1493.2869194766438;1494.8749683122878;1545.4197950496582;1541.2369578513521;4193.464480406187;-917.6545995770249;7433.204268234015;2253.947108872819;79.87944431269557;28.498478036303748;-19.923605410270426;-2.0358739353370976;-21.940647783346012;195.72179311304828;2.8251794749934707
12.73;1494.3520263895923;1495.6074356054405;1546.7865003337915;1542.5761823124033;4191.01609193656;-941.5003858824522;7495.139751647194;2289.275121642602;80.5440802483349;28.551053208574356;-19.93526836002441;-2.0365483848791186;-22.139809964292034;195.86962767770353;2.8200285703641104
12.74;1495.43062262333;1496.521980539739;1548.1378175789573;1543.9067399028386;4189.198638375627;-967.0246603128944;7583.62525155568;2327.640658704772;80.94269784423109;28.59816702201921;-19.950845861649324;-2.0376364207390636;-22.247030910976427;196.00310740652412;2.815451916791238
12.75;1496.5228073598269;1497.59952811587;1549.4641175368938;1545.2185217659076;4187.992498671896;-993.8344228675492;7703.037733553414;2368.7518008194806;81.00003826566575;28.641907292040813;-19.973871267335017;-2.039129048184363;-22.252172376730538;196.12170596664518;2.811268625063019
12.76;1497.6153071424133;1498.4374953165952;1550.866054478765;1546.6334369706601;4186.570771041686;-1026.9033638299286;7846.215417575047;2418.774106239744;80.84545652308026;28.660997592824245;-19.994996111358834;-2.040514779752106;-22.113477660311645;196.24008145454917;2.8097229874851855
12.77;1498.7125450575254;1499.1525296072364;1552.321485493814;1548.1251114272868;4185.256368696155;-1065.157264138636;8017.817610632818;2476.5846005647686;80.40473222555343;28.658215898756815;-20.015993196079663;-2.041970091063316;-21.813741773485305;196.35219925666226;2.8103968575777696
12.78;1499.8141039670531;1500.20497849751;1553.7936792111236;1549.5363200712684;4182.486473617408;-1082.096369074955;8082.715379918997;2482.116418425299;80.38654904493488;28.691220561444194;-20.05917227439937;-2.043027671116586;-21.4448436251963;196.4659996620974;2.809359045666689
12.79;1500.9187417990702;1501.5948573639175;1555.29404025877;1550.8695966678463;4178.0513474702975;-1075.7585700544257;8027.847835392748;2430.2637811896525;80.85437513031526;28.761653804013967;-20.125378898874214;-2.0435960623452796;-20.99423892964597;196.5829490733099;2.806588157300305
12.8;1502.0298513616017;1503.1799053039988;1556.8268237239151;1552.183585711735;4172.929853926224;-1057.9300153300717;7921.499048890364;2348.632795968944;81.39644797902449;28.84313617305614;-20.20555439752555;-2.0440213983331543;-20.39161010622282;196.69441557595766;2.8037261944341263
12.81;1503.147159843795;1505.0800896173123;1558.387641650814;1553.4404167992616;4166.679243822009;-1021.215980916316;7725.527393125689;2220.2384515921235;82.20212072118254;28.950203536097977;-20.30559328169355;-2.044164072993752;-19.647567076916868;196.80229853970383;2.7998071097622965
12.82;1504.2673217343945;1506.9005369114593;1560.0245562784016;1554.7640174984012;4159.976929289265;-982.176796145322;7519.205023105699;2081.408439460882;82.83779146596098;29.04325311071648;-20.411780200985106;-2.0441480273538453;-19.126773531472956;196.9124246388249;2.7977418620939276
12.83;1505.3907324279585;1508.6290866185554;1561.741731296255;1556.1621252593661;4152.905276658063;-941.5181177258703;7307.50706854134;1933.7100572008892;83.2541464739361;29.119168703196067;-20.523561053427116;-2.0439993618000565;-18.852498358319004;197.0241210650897;2.797739096105793
12.84;1506.5188888423002;1510.5671115122202;1563.5144279770864;1557.5423459607757;4144.741110178442;-884.3567791623559;7017.041562222001;1743.7203235563832;83.82378790627156;29.209636736243716;-20.652953111799153;-2.043532484009587;-18.654177183871578;197.13589203855233;2.797563341381884
12.85;1507.6512188110453;1512.6333603184237;1565.3557655438608;1558.9326310796441;4135.626775619116;-813.8722066414495;6663.591625286657;1518.310001228797;84.4439258495974;29.305692219122097;-20.797298072369337;-2.0427715493453493;-18.630386657322962;197.24892299680147;2.797876265605389
12.86;1508.77225514761;1514.48342980962;1566.9754345220397;1560.253348544406;4134.232957148252;-773.2547999427308;6483.054879872166;1421.1931492237522;84.9862721901971;29.320593214302228;-20.888474730672545;-2.0469133082960673;-18.947651140867308;197.37900542074732;2.7953421620854937
12.87;1509.880517892217;1516.1195764001611;1568.3442817441448;1561.486660975732;4141.3340934524185;-764.617770655338;6488.339383346284;1463.8288018848234;85.48133175995272;29.249050372062836;-20.921303337267194;-2.056455544988781;-19.63251965471899;197.52798997744452;2.789377074377365
12.88;1510.982868137149;1517.6501781218367;1569.6102606709162;1562.6901305388308;4152.953643151175;-769.4410743130812;6577.806425241331;1573.1305833942924;85.91497132590978;29.125252229716146;-20.92617672487364;-2.0689756505042673;-20.69994984776607;197.68951153448586;2.7820196314756935
12.89;1512.0747995278089;1518.9872536355304;1570.6910766862943;1563.8384391731838;4171.564699115769;-799.2949793196268;6815.306920937244;1794.3874639636413;86.26239067877118;28.924937247106037;-20.88402277239964;-2.08596818799888;-22.217906940440926;197.868458174386;2.772240608563609
12.9;1513.1657910247031;1520.4122317963288;1571.7510891067095;1564.9553440908994;4192.012654172613;-826.1376935264332;7066.61392151511;2023.670124575373;86.26394599013076;28.70521399033259;-20.83741972204647;-2.104407392251527;-23.30577695716165;198.052606550919;2.761427558258388
12.91;1514.2561062621676;1521.9344311853;1572.800475079041;1566.0441901509716;4214.096691520301;-848.5797143016915;7326.38771395896;2256.1199399080724;85.8762028836119;28.467478196057396;-20.788166832286695;-2.1241770013398664;-23.917100199079776;198.2417845441543;2.7496817559165287
12.92;1515.336863660788;1523.3376388525137;1573.6839110215826;1567.0697558639758;4242.632145877578;-890.7141375259221;7718.306721191121;2583.8290483654114;85.19595945311427;28.16118751183132;-20.697917452713074;-2.1481481470623702;-24.548027741164248;198.44673059069592;2.7353583086152335
12.93;1516.409753173163;1524.6798742754572;1574.433569534607;1568.0358283712326;4276.66681595189;-946.8883307693546;8217.310819238435;2986.412250165507;84.13437517641404;27.796851938150564;-20.574826584242;-2.1757693617894507;-24.97903850637905;198.66524517388365;2.718687856511827
12.94;1517.4864650408474;1526.100912851754;1575.231826803422;1569.0321316883349;4275.39880135886;-989.0715658907897;8524.39258570099;3225.041227576077;82.59923266938486;27.42954363204413;-20.460121632565567;-2.186147231626238;-24.962675641206538;198.85628626035043;2.7028996297639996
12.95;1518.5666851465614;1527.5879623098062;1576.0726674901553;1570.0603271165728;4235.427827593854;-1017.8545843593974;8628.957416518926;3289.1367051892776;80.55554785027748;27.05680062674058;-20.35201476400126;-2.1776173266540675;-24.485417975056688;199.01738161794015;2.6880004384533995
12.96;1519.645678501479;1529.1132261010957;1576.8876238151774;1571.0784752263642;4175.377682306566;-1043.017292738034;8658.556784107337;3279.107518905319;77.95060729578213;26.658029508184963;-20.235486305462388;-2.159697899293996;-23.473622177375134;199.16668214104823;2.6725318748165563
12.97;1520.7261381778242;1530.7084560407482;1577.7188969442016;1572.1085695447725;4083.7277101029536;-1057.7740302129282;8535.182550244228;3131.2698954883767;74.72905719880364;26.24565059216997;-20.11991972393013;-2.1265285088124757;-21.832428561494837;199.29302300136308;2.6572648756116948
12.98;1521.798482738096;1532.2333887590678;1578.4164157792643;1573.0878565859582;3985.334764071988;-1085.0524900510409;8430.092635608498;3009.4891849149017;70.90522174294463;25.76781590629688;-19.970082638966133;-2.0909752391936394;-20.476239132718895;199.41922025438717;2.63980954028005
12.99;1522.8619181699908;1533.6833039241762;1578.969303957269;1574.0107232098876;3881.2587316404993;-1126.1153082078372;8351.745124855654;2922.013006353027;66.43259743887269;25.22037782551114;-19.783401434880286;-2.053615559827717;-19.423776772655298;199.5462365972803;2.6199504499795117
13.0;1523.9232698252126;1535.1536692060224;1579.4850830062967;1574.9259981800446;3748.725791262235;-1163.9929668660511;8147.082586271243;2731.7629513432344;61.22743991421463;24.63837963081461;-19.58459934982719;-2.0027795010963163;-18.126629230446273;199.65276479220677;2.5994801306139146
13.01;1524.980221428455;1536.6137027604232;1579.9284281103069;1575.8189007316037;3592.444536745337;-1203.7833662896649;7849.664301541875;2472.4065763540943;55.256081788324565;24.0090786241833;-19.36529402808056;-1.940937590441621;-16.79136739048661;199.74305240367087;2.5778247624469888
13.02;1526.0412155765412;1538.267308123852;1580.9367286895013;1576.8691446973414;3487.2345918227807;-1192.202505746447;7511.045261782932;2291.726180430192;50.3879708530137;22.936800636560374;-19.06141904056104;-1.8906607544826854;-15.782770262726837;199.84711538218946;2.5564586990676754
13.03;1527.107679823795;1540.1445015121856;1582.5851300663405;1578.1002480909647;3437.1380539430857;-1121.9674208072274;7113.092490950361;2186.0315566964923;46.770681351439386;21.383197856725257;-18.668421503239415;-1.8524316650818775;-15.103101779181793;199.9645284276044;2.5356997458261414
13.04;1528.1738371398924;1542.1274044001295;1584.548504218752;1579.4171670835335;3409.5531197517794;-1021.6488196780168;6650.062184731759;2106.9297259683417;42.66260364787444;19.699940097173087;-18.20967941078292;-1.816986795061421;-14.743883184997033;200.0832931539149;2.514415975435704
13.05;1529.242170655079;1544.2768295950752;1587.01355594675;1580.8733038967491;3424.6504944946428;-875.3096094904598;6127.038334008033;2090.3713200907005;38.491909279593855;17.789688305228317;-17.666631128620434;-1.7900980230256363;-14.817441621399821;200.21055391620345;2.4930596393514777
13.06;1530.3091943300028;1546.2213085775982;1589.6417163655371;1582.3763786597092;3432.6373876739112;-715.8645926780083;5729.169321559433;2013.5603974266776;38.39316875661351;16.3582712398745;-17.0809965498734;-1.7644229456541294;-14.988092315567819;200.3507213220213;2.4711526973744613
13.07;1531.3744094029978;1547.925577159534;1592.4168017144398;1583.9217495758999;3430.9260269636275;-545.2980824537383;5475.965705078024;1870.6058458712803;42.55401679223868;15.519787409285748;-16.45283725138032;-1.7399192937300727;-15.283070461917905;200.50493608701885;2.4486007250059276
13.08;1532.44173201096;1549.621653712482;1595.6783218199625;1585.6044845191425;3461.9649628325105;-332.7056584338822;5282.490507815435;1752.4073008741454;48.088803946430566;19.082530513391987;-15.74392203873769;-1.7253892263204753;-15.986576644320738;200.67751816228653;2.4260432482461667
13.09;1533.5104163568915;1551.211820919204;1599.3655329543533;1587.4082718744517;3515.596849159508;-84.54524572761486;5203.340131955001;1632.1418611989984;55.98793670706848;19.40784521763286;-14.961209253204219;-1.7199188893503712;-17.05432562729314;200.87112964944419;2.4033788418360076
13.1;1534.5715716019574;1553.0093628841207;1601.2056754371256;1588.8135846932807;3576.971969971341;63.04187644535308;5228.784561883758;1623.9420036349202;52.83752141442043;20.7815323179124;-14.198190729075463;-1.706205993598898;-17.899155759363765;201.04595108346743;2.3787839207853954
13.11;1535.6249337016186;1555.0543086210337;1601.0247345727232;1589.7841196413615;3650.566527255434;100.94400377122062;5366.013069096842;1749.5053260296932;51.90745933111291;20.362530182172897;-13.457728272565465;-1.6844175212336416;-18.516410287017955;201.20066730840088;2.3521881286894875
13.12;1536.674264571278;1557.1148038710483;1599.8603892520484;1590.5565872779125;3737.216846710167;89.39910952863852;5671.843649491642;1936.5660342612289;50.10433771107785;20.139073838818465;-12.698700886569888;-1.6628266135556802;-19.175029799846623;201.35774485102212;2.324400319762466
13.13;1537.7172705568744;1559.2732683425081;1597.0793645773422;1590.988047620934;3834.925857712238;-9.105874873291462;6156.004821993273;2220.8677334641725;50.95781270497172;19.54726142719269;-11.945074663919874;-1.6374806695568103;-19.733166641932975;201.50768986936188;2.2949470134844567
13.14;1538.7600672947485;1561.3815309993322;1595.8898688065397;1591.406395167919;3899.6997360896085;-107.58589146768226;7100.7429205107155;2560.0025053305512;51.28376482229068;19.663219266389056;-11.297331203903843;-1.6216598797188935;-19.548397251624092;201.67721510938404;2.265041183064144
13.15;1539.803020086794;1563.40809868506;1596.5442585735866;1591.8286402876984;3926.3118289108656;-201.99058433074748;8556.94000703777;2950.7015185325076;52.50951336480403;20.703581737579874;-10.76806940198955;-1.6168071402520354;-18.54898256535981;201.86990215557867;2.23476147772527
13.16;1540.8411342357713;1565.4911235865168;1596.9563067042702;1591.965004351519;3934.001830948426;-368.9920400440461;9377.092643307255;3447.4470897469946;46.52256351431953;21.710658944250127;-10.332409934202738;-1.613401531406101;-16.910356158888575;202.06534974350524;2.203101537072069
13.17;1541.8757153413442;1567.5890587813406;1597.9267290992302;1591.8808379421503;3909.3266889770794;-591.4779950402699;9631.245538522755;4043.721646139862;43.711500498952475;22.985595430149576;-10.024288688996082;-1.6148323821559663;-14.422784449354635;202.27056313330988;2.170321375598363
13.18;1542.9501169802538;1569.5641031993048;1598.1887272180852;1592.2082324488588;3905.8679690289214;-706.917277118638;9858.79264590726;4391.437994176601;54.94136125527774;23.771596227937028;-9.862006521754838;-1.6076143937948089;-12.625633506611633;202.45454899094509;2.1400515693541022
13.19;1544.0681608425034;1571.415712718468;1597.4945128112254;1592.9689529173522;3926.634722410634;-710.1588782989334;9835.39908994027;4466.194565759154;49.83716240159531;23.90362367811376;-9.860396965397856;-1.5896860643316064;-11.603685007351109;202.6125498526177;2.112535210608993
13.2;1545.2104389589417;1573.1744385814761;1599.319257906127;1593.904560547137;3932.9805507269325;-667.6678564341972;9120.800471903576;4430.295528254786;51.95553945593648;24.17332792738151;-10.048458893393038;-1.570147606823774;-10.409537796801015;202.76484388552507;2.086245216220158
13.21;1546.3893642174983;1574.802518335755;1603.560543075533;1595.181323759863;3937.067546772833;-536.9323428797933;7696.383208667208;4188.509851037874;49.925434109951496;24.36946179143361;-10.44433600872069;-1.5451300853392107;-9.416535099746364;202.90242632840759;2.062194236848878
13.22;1547.5788204455964;1576.3986779418578;1602.170144276265;1596.3536363039957;3904.378900706761;-433.5359419902629;6742.625424034783;3958.552017769547;49.8747124721095;23.82533450351632;-10.820962735032712;-1.5207671773997071;-8.798417380002634;203.03982946769904;2.0380423419130382
13.23;1548.777926239436;1577.960094024553;1604.29352352638;1597.398907893289;3827.5871915388475;-363.552075800726;6236.502298815958;3752.960364136926;51.16476565620198;22.56649386182394;-11.17413818277872;-1.4979435728362904;-8.523928838478021;203.17888737736166;2.013708702854819
13.24;1550.0110299417654;1579.4017553143349;1605.3440214005582;1598.6827661004147;3752.295698813105;-232.8567321822278;6215.091482262539;3379.626491957809;51.3599439219179;25.017485100842467;-11.637522785631614;-1.4702737375441375;-8.236241985259326;203.304499092053;1.9912725865243803
13.25;1551.2733743288525;1580.7392800105129;1607.8013517692273;1600.1125124254975;3669.8887316479236;-65.71832363580572;6999.623438328788;2882.6669596052384;51.042561923979484;22.64407183174571;-12.159567762167818;-1.4391489360298038;-7.946750754040821;203.41982178778272;1.9702915963409378
13.26;1552.5355751581121;1582.1635288219477;1609.661759836904;1601.3261379712274;3554.3281610733907;48.03205731580016;6969.562226999435;2590.713258260853;51.1478521675744;22.834876895960058;-12.53656937046991;-1.4147174726675609;-7.962519336592188;203.5513866686572;1.9485153007880944
13.27;1553.798689562305;1583.67905934731;1611.266313021044;1602.3351170751175;3410.48542588327;111.45145497306487;6150.661868921625;2509.398172402263;51.39104349925478;22.88071509543376;-12.755490091260894;-1.3970654616168112;-8.2200407499852;203.69957026394042;1.9260397520222867
13.28;1555.0742817532487;1585.2020065463378;1613.2317458179791;1603.2500778818805;3708.9360539459785;150.9380638256295;5667.513599903259;2510.788273647448;51.53762355538051;22.962242574386973;-12.870749895501667;-1.3823045740689295;-8.532843477235742;203.85379397194632;1.9036892421924587
13.29;1556.3556769390668;1586.7806372186024;1615.3676037136393;1603.9830588364493;3535.2649547590095;144.61750172014607;5210.3963947558295;2679.215619441825;51.690378690957985;23.234589470841705;-12.82095647571519;-1.3729966793136568;-8.932241524820014;204.02077714822985;1.8809512724565585
13.3;1557.6674549648967;1588.2743481336179;1616.92080677596;1604.8413872086455;3577.6718970228044;169.31785746226038;4978.904243141062;2772.192388575471;52.27925296052572;23.36457077117649;-12.753244894723762;-1.3617896421714182;-9.584086658295668;204.18145312390368;1.859755477218827
13.31;1559.0116341291189;1589.6728607003167;1617.8940452439285;1605.8381143371455;3517.804540595909;228.02301202099477;5133.834840953525;2777.1999638070583;53.32818815964065;23.33246088028502;-12.662423813128267;-1.348300184537118;-10.468039165882502;204.33473914043293;1.8402440080542957
13.32;1560.3709367726622;1591.0860006722564;1618.572488705391;1606.7469832660252;3461.8426683453345;264.1612043024861;5391.4806738844945;2886.818077601428;53.597244058053775;23.385926688196026;-12.414930875986379;-1.3383557503070316;-11.504233929082067;204.49579307687034;1.8210643126522517
13.33;1561.7513289751187;1592.481958325547;1618.7668472687458;1607.6343800560187;3390.2875681233936;294.1733682852349;5856.133443860254;3049.533825136246;53.09787527711626;23.452809918201943;-12.032539494249772;-1.3303914121216627;-12.720850820117981;204.6605140246404;1.8026763862935151
13.34;1562.997029295167;1593.8583231111063;1619.314383252608;1608.5189205563433;3333.1870364939473;308.82764729718207;6463.8930683392755;3214.365758636567;52.95950371021969;23.318790650069293;-11.79893994155348;-1.3216411121480276;-13.326778041194789;204.83333149249802;1.7823101010234175
13.35;1564.0906479601992;1595.2270639382173;1620.2735000055197;1609.3774651001445;3297.677368883727;300.80615993274927;7195.413169090332;3400.174872139448;52.957921536799425;22.989275865575138;-11.7180164848089;-1.3125459454674995;-13.233300591915432;205.01656807983173;1.7595695035499106
13.36;1565.1097509193273;1596.5665391523248;1621.0606371414538;1610.24767365649;3253.7439013015633;285.78358513216756;7680.292971681672;3596.7575570907343;50.28491558506295;22.520895855033533;-11.662274029910357;-1.3033611056128482;-12.827300287069745;205.20540370252627;1.7361104749582421
13.37;1566.008945258787;1597.8792074324733;1621.8753791312643;1611.1285052007709;3209.905783162552;259.36428701372205;7856.231107139153;3797.1386899114045;45.99739045310692;21.85907695331402;-11.701448135995006;-1.2935159138278869;-11.877205513903146;205.40172175508442;1.7111211190639872
13.38;1566.8740080198752;1599.1923589625446;1622.3745660307586;1611.951115587901;3467.7855763538764;212.022233474603;8005.1993820541575;4081.5553952702526;45.574310678376776;21.142771668609473;-11.624349057957868;-1.2861323421906958;-11.263722874696631;205.59568904455216;1.6859106041243104
13.39;1567.7088548650086;1600.5046800190032;1622.4755659596015;1612.7173329181774;4055.190581519507;144.33373443236036;8015.814488219448;4452.291549649048;44.619163722737675;20.451161744751712;-11.413397495703514;-1.2812981952981686;-11.04996241980402;205.7861212591177;1.6605972842229024
13.4;1568.4292802639045;1601.8054163506808;1621.8311827945342;1613.4591117726663;4223.096304396516;56.57297274719909;7990.253869527706;4865.983380996755;39.78052603943059;19.580648320919526;-11.229637207981078;-1.2770218597537082;-10.597998724743542;205.97951903020117;1.6338020798231112
13.41;1569.050842624692;1603.1004861679553;1620.2713951832545;1614.1614090310932;3995.331986034209;-53.77963548235411;7951.80283890483;5341.674510114295;35.23828702276398;18.591933123235464;-11.02353800988256;-1.2739986106182652;-10.11475616029115;206.1732021359428;1.6057807240806514
13.42;1569.82144230333;1604.350242200087;1622.4015691796915;1615.021273347638;3935.9241363828787;-65.16951441672708;7910.809293671629;5581.467624828249;32.40183514955462;17.855648288114693;-10.79890139731282;-1.270121965254895;-9.616753413678857;206.33181564341015;1.5790488392167525
13.43;1570.7520101691773;1605.5508993142712;1621.555867318465;1616.0594625217018;3907.5208609167858;33.581610418197016;7905.179926873178;5553.492227966128;32.6570662563777;17.39104868008514;-10.572272007257373;-1.2650165611253072;-9.04752136318595;206.45196227708576;1.5536295028136125
13.44;1571.7333249894004;1606.7259808730619;1622.7464363990994;1617.1715525878337;3772.5339469814026;182.9324623548765;7987.2068497213095;5413.036712589337;32.99236772047315;17.0432262317503;-10.30472780530719;-1.2601964608554432;-8.557488062066477;206.54780256471565;1.528466970167226
13.45;1572.8306887995182;1607.8648912292765;1623.9725056910377;1618.413260445463;3597.9032990715696;417.1384842183879;8111.250792627776;5075.154023320481;34.47611249045546;16.914059571327073;-10.00048726199186;-1.255044045915705;-8.144087013203892;206.60880781904953;1.504183721876418
13.46;1573.8755289271232;1608.987655241188;1625.1480753152691;1619.6796590476665;3726.306636437101;644.505931083563;7711.365638572464;4702.077002938342;36.16636469607485;16.74372787877168;-9.626146246221293;-1.2502891153517255;-8.027363044130958;206.6679507197967;1.4789378716010566
13.47;1574.8575783909148;1610.0967207753058;1626.2236457228598;1620.9633646354616;4186.250232780342;858.9324933423287;6719.692092847153;4304.185321649787;37.79378274716099;16.520989693271055;-9.170506614413501;-1.2460623245754145;-8.26813483874646;206.72643942333644;1.4525995290718
13.48;1575.9167892691705;1611.1732431249907;1627.6406778146518;1622.3661626726366;4233.154433780253;1136.0609427200116;6037.964293507637;3724.6472459513843;40.56383613936633;16.465289863836016;-8.651617954840173;-1.2414608313510351;-8.771195505197566;206.7582116473555;1.4265953916519247
13.49;1577.0173910156946;1612.2218129621983;1629.300201730179;1623.8674251289715;3905.917639965938;1456.0310234788521;5559.316138113382;2994.876656557228;44.23170172574764;16.524550313321473;-8.055767794465956;-1.236642691820298;-9.623088480217243;206.77004609297853;1.400509782110973
13.5;1578.0708593249133;1613.339880581169;1630.5270270838548;1624.9788033957973;3961.5056535321983;1627.731368316049;5284.587634818895;2666.476676621059;44.625111367062324;16.175659794692084;-7.401020331835529;-1.2172536910020502;-10.184215786559045;206.81823272733695;1.3750850455860535
13.51;1579.0864983627366;1614.5349171221492;1631.316866487652;1625.6665013127924;4292.300523481385;1641.1185415226655;5402.943181459582;2770.59024723945;41.501004861660576;15.396160683490969;-6.685966309622004;-1.1816590231984438;-10.41417094651118;206.9051706461624;1.3505550678817009
13.52;1580.0826322649586;1615.7644197420775;1631.9251982383503;1626.1481661268958;4489.630851694333;1572.3549879372647;5910.139745748798;3065.1334187696466;36.64929560779864;14.399889744560712;-5.886970089402088;-1.136645728966472;-10.708571844415367;207.0088450409644;1.3262749866086978
13.53;1581.0399562761693;1617.0558435205041;1632.1817713639948;1626.2888798745041;4664.34987620302;1368.9868109164652;6908.94724901434;3699.2495644711144;28.93303137821753;13.04679772679189;-5.0052355595230305;-1.0779575586007133;-10.909518056515795;207.14447258786126;1.3025010993066088
13.54;1582.0462925748088;1618.3490059647543;1632.5817588961957;1626.3977620170824;4620.971696742997;1159.829616175563;6915.135826078545;4295.8936880656665;23.13478218059392;11.798797388500253;-4.1796111629873804;-1.0394087837506953;-10.915722592955092;207.27253056345666;1.2791464438277353
13.55;1583.1052429164668;1619.6417825574495;1633.150554579388;1626.4892291855977;4282.918934907235;949.145896955507;5842.0549778126915;4834.788405733918;19.58969503890923;10.682557895627246;-3.4183752062119;-1.0238826396815313;-10.735909274115116;207.39155942894914;1.256177967009976
13.56;1584.1580603439807;1620.9890338283824;1633.4976728359964;1626.2892163980057;3790.4619012884145;625.7390321028822;6339.092149617362;5634.039368493759;14.97199685566013;9.348331810953345;-2.6544204842997594;-1.0113690085599847;-10.285386811520329;207.53473863947843;1.2338816936480956
13.57;1585.224518923119;1622.3795625487817;1633.7285843533316;1625.8583105674502;3064.583662539908;214.3446501805122;8217.584591320836;6615.83551933235;10.420843251460287;7.898562418649785;-1.9245960019392685;-1.010749699939929;-9.524715004856816;207.6942555219488;1.2122555897457188
13.58;1586.3205000961036;1623.7522397413902;1634.536351192246;1626.1138644119467;2429.211414286642;7.521725210455713;8797.17536950483;7130.039857762953;7.586742775285117;7.106078314209843;-1.3449746680629655;-0.9877039547647958;-8.462158336814623;207.8406691633831;1.1902382923606598
13.59;1587.4425896933371;1625.1096907279632;1635.9440096452886;1627.1085805370928;1908.477781986657;18.470574356803677;8434.161796246593;7153.725373224866;6.3710371580884795;7.011894959582752;-0.930061674295827;-0.9382797550327333;-7.052698886419892;207.97574085181193;1.1677981706213045
13.6;1588.5983346842138;1626.4750264555807;1637.697792615586;1628.446978895569;1781.6135518427839;123.83495326116085;7943.904107438507;6942.92545517783;5.99879536779488;6.5379280724149025;-0.6597422005943614;-0.8863744595817529;-5.237245851944536;208.10870953122307;1.145462970297406
13.61;1589.7919327686309;1627.8344469319354;1639.9841365812592;1630.3787305961414;2178.4270531821276;401.71571049251946;8410.576062041673;6324.822156917892;6.849742052253074;5.818274083764588;-0.5744994248262889;-0.8229674035480552;-2.984547604672347;208.2329062090829;1.122970917158348
13.62;1591.000568622145;1629.2401053158599;1643.0232918873912;1632.2979094441787;2407.5763456818927;650.8855783615197;7739.64666988706;5423.8287707998015;7.518348373428806;5.603892367232497;-0.35003933161964096;-0.765135747266019;-1.5358493170860896;208.3749427567207;1.1010322581154188
